	FPP	POS	Dictionary Entry
671	caballus	noun	caballus, caballi, m
672	cachinnatio	noun	cachinnatio, f indecl.
673	cachinnus	noun	cachinnus, cachinni, m
674	cacoethes	noun	cacoethes, n indecl.
675	cacumen	noun	cacumen, cacuminis, n
676	cadaver	noun	cadaver, cadaueris, n
677	Cadmeis	noun	Cadmeis, f indecl.
678	caduceator	noun	caduceator, caduceatoris, m
679	caduceus	noun	caduceus, caducei, m
680	cadurcum	noun	cadurcum, cadurci, n
681	cadus	noun	cadus, cadi, m
682	caecitas	noun	caecitas, caecitatis, f
683	caedes	noun	caedes, caedis, f
684	caelamen	noun	caelamen, n indecl.
685	caelator	noun	caelator, caelatoris, m
686	caeles	noun	caeles, caelin, m
687	caelicola	noun	caelicola, caelicolae, f
688	caelum	noun	caelum, celi, n
689	caementum	noun	caementum, caementi, n
690	caena	noun	caena, f indecl.
691	caenum	noun	caenum, caeni, n
692	caepe	noun	caepe, caepis, n
693	caerimonia	noun	caerimonia, caerimoniae, f
694	caesaries	noun	caesaries, caesarie, f
695	caespes	noun	caespes, cespitis, m
696	caestus	noun	caestus, cestus, m
697	caetra	noun	caetra, f indecl.
698	calamister	noun	calamister, calamistri, m
699	calamitas	noun	calamitas, calamitatis, f
700	calamus	noun	calamus, calami, m
701	calathiscus	noun	calathiscus, calathisci, m
702	calathus	noun	calathus, calathi, m
703	calcar	noun	calcar, calcaris, n
704	calceamentum	noun	calceamentum, calciamenti, n
705	calceolus	noun	calceolus, calceoli, m
706	calceus	noun	calceus, calcei, m
707	calculus	noun	calculus, calculi, m
708	caliendrum	noun	caliendrum, n indecl.
709	caliga	noun	caliga, caligae, f
710	caligo	noun	caligo, caliginis, f
711	calix	noun	calix, calicis, m
712	calliditas	noun	calliditas, calliditatis, f
713	callis	noun	callis, callis, m
714	callum	noun	callum, callique, n
715	calo	noun	calo, m indecl.
716	calor	noun	calor, caloris, m
717	caltha	noun	caltha, calthae, f
718	calumnia	noun	calumnia, calumniae, f
719	calumniator	noun	calumniator, calumniatoris, m
720	calva	noun	calva, calvae, f
721	calvitium	noun	calvitium, n indecl.
722	camara	noun	camara, camarae, f
723	camella	noun	camella, f indecl.
724	camelus	noun	camelus, cameli, m
725	Camena	noun	Camena, camenae, f
726	camera	noun	camera, camarae, f
727	Camerinus	noun	Camerinus, camerini, m
728	caminus	noun	caminus, camini, m
729	cammarus	noun	cammarus, m indecl.
730	campus	noun	campus, campi, m
731	camus	noun	camus, m indecl.
732	canalis	noun	canalis, canalis, m
733	cancelli	noun	cancelli, m indecl.
734	cancer	noun	cancer, cancri, m
735	candela	noun	candela, candelae, f
736	candelabrum	noun	candelabrum, candelabri, n
737	candor	noun	candor, candoris, m
738	canicula	noun	canicula, caniculae, f
739	canis	noun	canis, canis, m
740	canistrum	noun	canistrum, canistri, n
741	canities	noun	canities, canitiei, f
742	canna	noun	canna, cannae, f
743	canor	noun	canor, canoris, m
744	cantamen	noun	cantamen, n indecl.
745	cantharis	noun	cantharis, cantharidis, f
746	cantharus	noun	cantharus, canthari, m
747	cantherius	noun	cantherius, cantherii, m
748	canticum	noun	canticum, cantici, n
749	cantilena	noun	cantilena, cantilenae, f
750	cantio	noun	cantio, cantionis, f
751	cantiuncula	noun	cantiuncula, f indecl.
752	cantor	noun	cantor, cantoris, m
753	cantus	noun	cantus, cantvs, m
754	capacitas	noun	capacitas, capacitatis, f
755	capedo	noun	capedo, f indecl.
756	capeduncula	noun	capeduncula, f indecl.
757	capella	noun	capella, capellae, f
758	caper	noun	caper, capri, m
759	capillus	noun	capillus, capilli, m
760	capis	noun	capis, capidis, f
761	capistrum	noun	capistrum, n indecl.
762	capito	noun	capito, capitonis, m
763	Capitolium	noun	Capitolium, capitoli, n
764	capitulum	noun	capitulum, capituli, n
765	capra	noun	capra, caprae, f
766	caprea	noun	caprea, capreae, f
767	capreolus	noun	capreolus, capreoli, m
768	Capricornus	noun	Capricornus, capricorni, m
769	caprificus	noun	caprificus, caprifici, f
770	caprimulgus	noun	caprimulgus, caprimulgi, m
771	capsa	noun	capsa, capsae, f
772	capsula	noun	capsula, f indecl.
773	capta	noun	capta, captae, f
774	captatio	noun	captatio, f indecl.
775	captator	noun	captator, m indecl.
776	captio	noun	captio, captionis, f
777	captiuncula	noun	captiuncula, f indecl.
778	captiva	noun	captiva, captiuae, f
779	captivitas	noun	captivitas, captiuitatis, f
780	captus	noun	captus, capti, m
781	captus	noun	captus, capti, m
782	capulus	noun	capulus, capuli, m
783	caput	noun	caput, capitis, n
784	carbasus	noun	carbasus, carbasi, m
785	carbo	noun	carbo, carbonis, m
786	carbunculus	noun	carbunculus, carbunculi, m
787	carcer	noun	carcer, carceris, m
788	carchesium	noun	carchesium, n indecl.
789	cardaces	noun	cardaces, m indecl.
790	cardo	noun	cardo, cardinis, m
791	carectum	noun	carectum, n indecl.
792	carex	noun	carex, caricis, f
793	Carica	noun	Carica, f indecl.
794	carina	noun	carina, carinae, f
795	Carinae	noun	Carinae, f indecl.
796	caris	noun	caris, f indecl.
797	caritas	noun	caritas, caritatis, f
798	carmen	noun	carmen, carminis, n
799	carnifex	noun	carnifex, carnificis, m
800	carnificina	noun	carnificina, carnificinae, f
801	carpentum	noun	carpentum, n indecl.
802	carptor	noun	carptor, m indecl.
803	carrus	noun	carrus, carri, m
804	caruncula	noun	caruncula, f indecl.
805	casa	noun	casa, casae, f
806	caseus	noun	caseus, casei, m
807	casia	noun	casia, casiae, f
808	cassis	noun	cassis, cassidis, f
809	Castalia	noun	Castalia, castaliae, f
810	castanea	noun	castanea, castaneae, f
811	castellum	noun	castellum, castelli, n
812	castigatio	noun	castigatio, castigationis, f
813	castigator	noun	castigator, m indecl.
814	castimonia	noun	castimonia, castimoniae, f
815	castitas	noun	castitas, castitatis, f
816	castor	noun	castor, castoris, m
817	castra	noun	castra, n indecl.
818	castrum	noun	castrum, castri, n
819	castra	noun	castra, n indecl.
820	casula	noun	casula, f indecl.
821	casus	noun	casus, cassi, m
822	Catamitus	noun	Catamitus, m indecl.
823	cataphractes	noun	cataphractes, cataphracti, m
824	cataplus	noun	cataplus, m indecl.
825	catapulta	noun	catapulta, catapultae, f
826	cataracta	noun	cataracta, cataractae, f
827	catasta	noun	catasta, catastae, f
828	cateia	noun	cateia, cateiae, f
829	catella	noun	catella, catellae, f
830	catella	noun	catella, catellae, f
831	catellus	noun	catellus, catelli, m
832	catena	noun	catena, catenae, f
833	caterva	noun	caterva, cateruae, f
834	cathedra	noun	cathedra, cathedrae, f
835	catillus	noun	catillus, catilli, m
836	catinus	noun	catinus, catini, m
837	catonium	noun	catonium, catoni, n
838	catulus	noun	catulus, catuli, m
839	cauda	noun	cauda, caudae, f
840	caudex	noun	caudex, caudicis, m
841	caulae	noun	caulae, f indecl.
842	caulis	noun	caulis, caulis, m
843	caupo	noun	caupo, cauponis, m
844	caupona	noun	caupona, cauponae, f
845	cauponula	noun	cauponula, f indecl.
846	Caurus	noun	Caurus, cori, m
847	causa	noun	causa, causae, f
848	causidicus	noun	causidicus, causidici, m
849	causula	noun	causula, f indecl.
850	cautes	noun	cautes, cautis, f
851	cotes	noun	cotes, f indecl.
852	cautio	noun	cautio, cautionis, f
853	cautor	noun	cautor, m indecl.
854	cavea	noun	cavea, caueae, f
855	caverna	noun	caverna, cauernae, f
856	cavillatio	noun	cavillatio, cavillationis, f
857	cavillator	noun	cavillator, m indecl.
858	cedrus	noun	cedrus, cedri, f
859	Celaeno	noun	Celaeno, f indecl.
860	celebratio	noun	celebratio, f indecl.
861	celebritas	noun	celebritas, celebritatis, f
862	celeritas	noun	celeritas, celeritatis, f
863	cella	noun	cella, cellae, f
864	cellula	noun	cellula, cellulae, f
865	cena	noun	cena, cenae, f
866	cenaculum	noun	cenaculum, cenaculi, n
867	cenatio	noun	cenatio, f indecl.
868	censor	noun	censor, censoris, m
869	censura	noun	censura, censurae, f
870	census	noun	census, census, m
871	centaureum	noun	centaureum, centaurei, n
872	Centaurus	noun	Centaurus, centauri, m
873	Centaurus	noun	Centaurus, centauri, m
874	centiceps	noun	centiceps, n indecl.
875	cento	noun	cento, m indecl.
876	centumviri	noun	centumviri, m indecl.
877	centunculus	noun	centunculus, m indecl.
878	centuria	noun	centuria, centuriae, f
879	centurio	noun	centurio, centurionis, m
880	centurionatus	noun	centurionatus, centurionatus, m
881	cenula	noun	cenula, f indecl.
882	cera	noun	cera, cerae, f
883	Ceramicus	noun	Ceramicus, m indecl.
884	cerarium	noun	cerarium, n indecl.
885	cerasus	noun	cerasus, cerasi, f
886	Cerberus	noun	Cerberus, cerberi, m
887	cercopithecus	noun	cercopithecus, m indecl.
888	cercurus	noun	cercurus, m indecl.
889	cerdo	noun	cerdo, m indecl.
890	cerebrum	noun	cerebrum, cerebri, n
891	Ceres	noun	Ceres, cererin, f
892	cereus	noun	cereus, cerei, m
893	cerintha	noun	cerintha, cerinthae, f
894	ceroma	noun	ceroma, ceromatis, n
895	certamen	noun	certamen, certaminis, n
896	certatio	noun	certatio, certationis, f
897	cerula	noun	cerula, f indecl.
898	cerussa	noun	cerussa, cerussae, f
899	cerva	noun	cerva, cervae, f
900	cervical	noun	cervical, n indecl.
901	cervicula	noun	cervicula, f indecl.
902	cervix	noun	cervix, cervicis, f
903	cervus	noun	cervus, cervi, m
904	cessatio	noun	cessatio, cessationis, f
905	cessator	noun	cessator, m indecl.
906	cessio	noun	cessio, cessionis, f
907	cestrosphendone	noun	cestrosphendone, f indecl.
908	ceterum	noun	ceterum, ceteri, n
909	ceterum	noun	ceterum, ceteri, n
910	chaos	noun	chaos, chai, n
911	chara	noun	chara, f indecl.
912	charistia	noun	charistia, n indecl.
913	Charites	noun	Charites, f indecl.
914	Charon	noun	Charon, charontis, m
915	charta	noun	charta, chartae, f
916	chartula	noun	chartula, chartulae, f
917	Charybdis	noun	Charybdis, charybdin, f
918	Chelae	noun	Chelae, f indecl.
919	chelydrus	noun	chelydrus, chelydri, m
920	cheragra	noun	cheragra, f indecl.
921	chiliarches	noun	chiliarches, m indecl.
922	chiliarchus	noun	chiliarchus, m indecl.
923	Chimaera	noun	Chimaera, chimaerae, f
924	chirographum	noun	chirographum, chirographi, n
925	chironomon	noun	chironomon, m indecl.
926	chirurgia	noun	chirurgia, chirurgiae, f
927	chlamys	noun	chlamys, chlamydis, f
928	choragium	noun	choragium, choragi, n
929	choraules	noun	choraules, choraulae, m
930	chorda	noun	chorda, chordae, f
931	chorea	noun	chorea, choreae, f
932	choreus	noun	choreus, chorei, m
933	chorus	noun	chorus, chori, m
934	chromis	noun	chromis, chromin, m
935	chrysolithos	noun	chrysolithos, chrysolithi, m
936	chrysophrys	noun	chrysophrys, f indecl.
937	cibaria	noun	cibaria, n indecl.
938	ciborium	noun	ciborium, n indecl.
939	cibus	noun	cibus, cibi, m
940	cicada	noun	cicada, cicadae, f
941	cicatrix	noun	cicatrix, cicatricis, f
942	cicer	noun	cicer, ciceris, n
943	ciconia	noun	ciconia, ciconiae, f
944	cicuta	noun	cicuta, cicutae, f
945	cidaris	noun	cidaris, cidaris, f
946	cilicium	noun	cilicium, cilici, n
947	cimex	noun	cimex, m indecl.
948	cincinnus	noun	cincinnus, cincinni, m
949	cinctus	noun	cinctus, cinctus, m
950	cingula	noun	cingula, f indecl.
951	ciniflo	noun	ciniflo, m indecl.
952	cinis	noun	cinis, cineris, m
953	cippus	noun	cippus, cippi, m
954	circamoerium	noun	circamoerium, n indecl.
955	Circe	noun	Circe, circae, f
956	circuitus	noun	circuitus, circuitus, m
957	circulator	noun	circulator, m indecl.
958	circulus	noun	circulus, circuli, m
959	circumluvio	noun	circumluvio, f indecl.
960	circummunitio	noun	circummunitio, f indecl.
961	circumpotatio	noun	circumpotatio, f indecl.
962	circumscriptio	noun	circumscriptio, circumscriptionis, f
963	circumscriptor	noun	circumscriptor, m indecl.
964	circumsessio	noun	circumsessio, circumsessionis, f
965	circumspectio	noun	circumspectio, f indecl.
966	circumspectus	noun	circumspectus, circumspectus, m
967	circumvectio	noun	circumvectio, circumvectionis, f
968	circus	noun	circus, circi, m
969	ciris	noun	ciris, cirin, f
970	cirrus	noun	cirrus, cirri, m
971	cisium	noun	cisium, n indecl.
972	cista	noun	cista, cistae, f
973	cistella	noun	cistella, f indecl.
974	cisterna	noun	cisterna, cisternae, f
975	cistophorus	noun	cistophorus, cistophori, m
976	cithara	noun	cithara, citharae, f
977	citharista	noun	citharista, m indecl.
978	citharistria	noun	citharistria, f indecl.
979	citharoedus	noun	citharoedus, citharoedi, m
980	civis	noun	civis, civis, m
981	civitas	noun	civitas, civitatis, f
982	clades	noun	clades, cladis, f
983	clamator	noun	clamator, m indecl.
984	clamor	noun	clamor, clamoris, m
985	clangor	noun	clangor, clangoris, m
986	clarigatio	noun	clarigatio, f indecl.
987	claritas	noun	claritas, claritatis, f
988	claritudo	noun	claritudo, claritudinis, f
989	classiarius	noun	classiarius, classiarii, m
990	classicula	noun	classicula, f indecl.
991	classicum	noun	classicum, classici, n
992	classis	noun	classis, classis, f
993	clatra	noun	clatra, n indecl.
994	claudicatio	noun	claudicatio, f indecl.
995	claustra	noun	claustra, n indecl.
996	clausula	noun	clausula, clausulae, f
997	clausum	noun	clausum, clausi, n
998	clava	noun	clava, clavae, f
999	clavarium	noun	clavarium, n indecl.
1000	clavicula	noun	clavicula, claviculae, f
1001	clavis	noun	clavis, clavis, f
1002	clavus	noun	clavus, claui, m
1003	clementia	noun	clementia, clementiae, f
1004	clepsydra	noun	clepsydra, clepsydrae, f
1005	cliens	noun	cliens, clientis, m
1006	clienta	noun	clienta, clientae, f
1007	clientela	noun	clientela, clientelae, f
1008	clientulus	noun	clientulus, m indecl.
1009	Clio	noun	Clio, cliusque, f
1010	clipeatus	noun	clipeatus, clipeati, m
1011	clipeus	noun	clipeus, clipei, m
1012	clitellae	noun	clitellae, f indecl.
1013	clivus	noun	clivus, cliui, m
1014	cloaca	noun	cloaca, cloacae, f
1015	Cluacina	noun	Cluacina, cloacinae, f
1016	clunis	noun	clunis, clunis, m
1017	coacervatio	noun	coacervatio, f indecl.
1018	coactor	noun	coactor, m indecl.
1019	coactus	noun	coactus, coactus, m
1020	coagmentatio	noun	coagmentatio, f indecl.
1021	coagmentum	noun	coagmentum, n indecl.
1022	coagulum	noun	coagulum, coaguli, n
1023	coartatio	noun	coartatio, f indecl.
1024	coccum	noun	coccum, cocci, n
1025	coclea	noun	coclea, cocleae, f
1026	Cocles	noun	Cocles, coclitis, m
1027	Cocytus	noun	Cocytus, cocyti, m
1028	codicilli	noun	codicilli, m indecl.
1029	coemptio	noun	coemptio, coemptionis, f
1030	coeptum	noun	coeptum, coepti, n
1031	coercitio	noun	coercitio, f indecl.
1032	cogitatio	noun	cogitatio, cogitationis, f
1033	cogitatum	noun	cogitatum, cogitati, n
1034	cognata	noun	cognata, cognatae, f
1035	cognatio	noun	cognatio, cognationis, f
1036	cognitio	noun	cognitio, cognitionis, f
1037	cognitor	noun	cognitor, cognitoris, m
1038	cognomen	noun	cognomen, cognominis, n
1039	cognomentum	noun	cognomentum, n indecl.
1040	cohaerentia	noun	cohaerentia, f indecl.
1041	coheres	noun	coheres, coheredis, m
1042	cohors	noun	cohors, cohortis, f
1043	cohortatio	noun	cohortatio, cohortationis, f
1044	coitio	noun	coitio, coitionis, f
1045	colaphus	noun	colaphus, m indecl.
1046	colax	noun	colax, m indecl.
1047	colis	noun	colis, f indecl.
1048	collis	noun	collis, collis, m
1049	collum	noun	collum, colli, n
1050	collybus	noun	collybus, m indecl.
1051	collyrium	noun	collyrium, collyrii, n
1052	colona	noun	colona, colonae, f
1053	colonia	noun	colonia, coloniae, f
1054	colonus	noun	colonus, coloni, m
1055	color	noun	color, coloris, m
1056	colossus	noun	colossus, colossi, m
1057	coluber	noun	coluber, colubri, m
1058	colubra	noun	colubra, colubrae, f
1059	colum	noun	colum, coli, n
1060	columba	noun	columba, columbae, f
1061	columbus	noun	columbus, columbi, m
1062	columella	noun	columella, columellae, f
1063	columen	noun	columen, n indecl.
1064	columna	noun	columna, colvmnae, f
1065	columnarium	noun	columnarium, n indecl.
1066	colus	noun	colus, coli, m
1067	colyphia	noun	colyphia, n indecl.
1068	coma	noun	coma, comae, f
1069	combibo	noun	combibo, m indecl.
1070	comes	noun	comes, comitis, m
1071	cometes	noun	cometes, cometae, m
1072	cominus	noun	cominus, comini, m
1073	comissatio	noun	comissatio, comissationis, f
1074	comissator	noun	comissator, m indecl.
1075	comitas	noun	comitas, comitatis, f
1076	comitiatus	noun	comitiatus, m indecl.
1077	comitium	noun	comitium, comiti, n
1078	commanipularis	noun	commanipularis, m indecl.
1079	commeatus	noun	commeatus, commeatus, m
1080	commemoratio	noun	commemoratio, commemorationis, f
1081	commendatio	noun	commendatio, commendationis, f
1082	commendatrix	noun	commendatrix, f indecl.
1083	commentariolum	noun	commentariolum, n indecl.
1084	commentarius	noun	commentarius, commentari, m
1085	commentatio	noun	commentatio, f indecl.
1086	commentor	noun	commentor, m indecl.
1087	commentum	noun	commentum, commenti, n
1088	commercium	noun	commercium, commerci, n
1089	commilitium	noun	commilitium, n indecl.
1090	commilito	noun	commilito, m indecl.
1091	comminatio	noun	comminatio, comminationis, f
1092	comminiscor	noun	comminiscor, n indecl.
1093	commiseratio	noun	commiseratio, f indecl.
1094	commissio	noun	commissio, commissionis, f
1095	commissum	noun	commissum, commissi, n
1096	commissura	noun	commissura, commissurae, f
1097	commoditas	noun	commoditas, commoditatis, f
1098	commodum	noun	commodum, commodi, n
1099	commodum	noun	commodum, commodi, n
1100	commoratio	noun	commoratio, commorationis, f
1101	commotio	noun	commotio, commotionis, f
1102	commotiuncula	noun	commotiuncula, f indecl.
1103	commune	noun	commune, communis, n
1104	communicatio	noun	communicatio, communicationis, f
1105	communio	noun	communio, communionis, f
1106	communitas	noun	communitas, communitatis, f
1107	communitio	noun	communitio, f indecl.
1108	commutatio	noun	commutatio, f indecl.
1109	comoedia	noun	comoedia, comoediai, f
1110	compactio	noun	compactio, f indecl.
1111	compactum	noun	compactum, n indecl.
1112	compages	noun	compages, compagis, f
1113	compago	noun	compago, compaginis, f
1114	comparatio	noun	comparatio, comparationis, f
1115	comparatio	noun	comparatio, comparationis, f
1116	compellatio	noun	compellatio, f indecl.
1117	compendium	noun	compendium, compendi, n
1118	compensatio	noun	compensatio, f indecl.
1119	comperendinatus	noun	comperendinatus, comperendinatus, m
1120	compes	noun	compes, compedis, m
1121	competitor	noun	competitor, competitoris, m
1122	competitrix	noun	competitrix, f indecl.
1123	compilatio	noun	compilatio, f indecl.
1124	compitum	noun	compitum, n indecl.
1125	complementum	noun	complementum, n indecl.
1126	complexio	noun	complexio, f indecl.
1127	complexus	noun	complexus, complexus, m
1128	comploratio	noun	comploratio, f indecl.
