	FPP	POS	Dictionary Entry
600	amicula	noun	amicula, amiculae, f
601	amiculum	noun	amiculum, amiculi, n
602	amiculus	noun	amiculus, amiculi, m
603	amicus	adj	amicus, amica, amicum
604	amicus	noun	amicus, amici, m
605	aminaeus	adj	aminaeus, NULL, NULL
606	amissio	noun	amissio, NULL, f
607	amissus	noun	amissus, amissus, m
608	amita	noun	amita, amitae, f
609	amitto	verb	amitto, amittere, amisi, amissus
610	amnicola	noun	amnicola, amnicolaeque, m
611	amniculus	noun	amniculus, NULL, m
612	amnis	noun	amnis, amnis, m
613	amo	verb	amo, amare, amavi, amatus
614	amoenitas	noun	amoenitas, NULL, f
615	amoenus	adj	amoenus, amoena, amoenum
616	amolior	verb	amolior, NULL, amolitus
617	amomum	noun	amomum, amomi, n
618	amor	noun	amor, amoris, m
619	amotio	noun	amotio, NULL, f
620	amoveo	verb	amoveo, amouere, amovi, amotus
621	amphibolia	noun	amphibolia, NULL, f
622	Amphictyones	noun	Amphictyones, NULL, m
623	Amphion	noun	Amphion, amphionis, m
624	amphitheatrum	noun	amphitheatrum, amphitheatri, n
625	amphora	noun	amphora, amphorae, f
626	amphrysius	adj	amphrysius, amphrysia, NULL
627	Amphrysus	noun	Amphrysus, amphrysi, m
628	amplecto	verb	amplecto, amplectere, NULL, amplexus
629	amplexor	verb	amplexor, NULL, amplexatus
630	amplexus	noun	amplexus, amplexus, m
631	amplificatio	noun	amplificatio, amplificationis, f
632	amplificator	noun	amplificator, NULL, m
633	amplifico	verb	amplifico, amplificare, NULL, amplificatus
634	amplio	verb	amplio, ampliare, n, ampliatus
635	amplitudo	noun	amplitudo, amplitudinis, f
636	amplus	adj	amplus, ampla, amplum
637	Ampsanctus	noun	Ampsanctus, NULL, m
638	ampulla	noun	ampulla, ampullae, f
639	ampullor	verb	ampullor, NULL, NULL
640	amputatio	noun	amputatio, NULL, f
641	amputo	verb	amputo, amputare, amputavi, amputatus
642	amurca	noun	amurca, amurcae, f
643	Amyclae	noun	Amyclae, NULL, f
644	amyclaeus	adj	amyclaeus, NULL, amyclaeumque
645	amygdalum	noun	amygdalum, amygdali, n
646	amystis	noun	amystis, amystis, f
647	anagninus	adj	anagninus, NULL, anagninum
648	anagnostes	noun	anagnostes, anagnostae, m
649	analeptris	noun	analeptris, NULL, f
650	anapaestus	adj	anapaestus, NULL, anapaestum
651	anaticula	noun	anaticula, NULL, f
652	anatocismus	noun	anatocismus, NULL, m
653	anceps	noun	anceps, ancipitis, n
654	Anchises	noun	Anchises, anchisi, m
655	anchiseus	adj	anchiseus, NULL, NULL
656	Anchisiades	noun	Anchisiades, NULL, m
657	ancile	noun	ancile, NULL, n
658	ancilla	noun	ancilla, ancillae, f
659	ancillaris	adj	ancillaris, ancillaris, ancillareque
660	ancillula	noun	ancillula, ancillulae, f
661	ancora	noun	ancora, ancorae, f
662	ancorale	noun	ancorale, ancoralis, n
663	ancorarius	adj	ancorarius, NULL, NULL
664	andabata	noun	andabata, NULL, m
665	androgynus	noun	androgynus, NULL, m
666	anellus	noun	anellus, anelli, m
667	anethum	noun	anethum, anethi, n
668	ango	verb	ango, angere, anxi, NULL
669	angor	noun	angor, angoris, m
670	anguicomus	adj	anguicomus, NULL, NULL
671	anguiculus	noun	anguiculus, NULL, m
672	anguifer	adj	anguifer, anguifera, anguiferumque
673	anguigena	noun	anguigena, anguigenae, m
674	anguilla	noun	anguilla, anguillae, f
675	anguineus	adj	anguineus, anguinea, NULL
676	anguinus	adj	anguinus, anguina, anguinum
677	anguis	adj	anguis, anguis, angue
678	anguitenens	adj	anguitenens, anguitenens, anguitenens
679	angulus	noun	angulus, anguli, m
680	angustia	noun	angustia, angustiae, f
681	angusto	verb	angusto, angustare, NULL, NULL
682	angustum	noun	angustum, angusti, n
683	angustus	adj	angustus, angusta, angustum
684	anhelitus	noun	anhelitus, anhelitus, m
685	anhelo	verb	anhelo, anhelare, NULL, NULL
686	anhelus	adj	anhelus, anhela, anhelum
687	anicula	noun	anicula, aniculae, f
688	aniensis	adj	aniensis, aniensis, NULL
689	anilis	adj	anilis, anilis, anile
690	anilitas	noun	anilitas, NULL, f
691	anima	noun	anima, animae, f
692	animabilis	adj	animabilis, animabilis, NULL
693	animadversio	noun	animadversio, animadversionis, f
694	animadversor	noun	animadversor, NULL, m
695	animadverto	verb	animadverto, animadvertere, animadverti, NULL
696	animal	noun	animal, animalis, n
697	animalis	adj	animalis, animalis, animale
698	animatio	noun	animatio, NULL, f
699	animo	verb	animo, animare, NULL, animatus
700	animo	verb	animo, animare, NULL, animatus
701	animosus	adj	animosus, animosa, animosum
702	animosus	adj	animosus, animosa, animosum
703	animula	noun	animula, animulae, f
704	animus	noun	animus, animi, m
705	Anio	noun	Anio, anienis, m
706	annalis	adj	annalis, annalis, f
707	annalis	adj	annalis, annalis, f
708	NULL	verb	NULL, NULL, NULL, NULL
709	adnecto	verb	adnecto, adnectere, NULL, annexus
710	anniculus	adj	anniculus, annicula, anniculum
711	annitor	verb	annitor, NULL, adnixus
712	anniversarius	adj	anniversarius, anniversaria, anniuersarium
713	anno	verb	anno, NULL, NULL, NULL
714	annona	noun	annona, annonae, f
715	annosus	adj	annosus, annosa, annosum
716	annotinus	adj	annotinus, NULL, NULL
717	annoto	verb	annoto, annotare, NULL, annotatus
718	annus	noun	annus, anni, m
719	annuus	adj	annuus, annua, annuum
720	anquiro	verb	anquiro, anquirere, NULL, NULL
721	ansa	noun	ansa, ansae, f
722	anser	noun	anser, anseris, m
723	NULL	verb	NULL, antecapere, NULL, anteceptus
724	antecedo	verb	antecedo, antecedere, NULL, antecessus
725	antecello	verb	antecello, antecellere, NULL, NULL
726	antecessio	noun	antecessio, NULL, f
727	antecursor	verb	antecursor, NULL, NULL
728	anteeo	verb	anteeo, anteire, NULL, NULL
729	antefert	verb	antefert, anteferre, NULL, antelatus
730	antefixus	adj	antefixus, antefixa, NULL
731	antegredior	verb	antegredior, NULL, NULL
732	antehabeo	verb	antehabeo, NULL, NULL, NULL
733	antelucanus	adj	antelucanus, antelucana, antelucanum
734	NULL	adj	NULL, antemeridiana, antemeridianum
735	antepilanus	noun	antepilanus, antepilani, m
736	antepono	verb	antepono, anteponere, anteposui, antepositus
737	antes	noun	antes, NULL, m
738	antesignanus	noun	antesignanus, antesignani, m
739	antestor	verb	antestor, antestare, NULL
740	antestor	verb	antestor, NULL, antestatus
741	anteuenit	verb	anteuenit, antevenire, anteveni, NULL
742	antevertit	verb	antevertit, NULL, NULL, NULL
743	anthias	noun	anthias, anthiae, m
744	anticipatio	noun	anticipatio, NULL, f
745	anticipo	verb	anticipo, anticipare, NULL, NULL
746	anticus	adj	anticus, antica, anticum
747	antidotum	noun	antidotum, antidoti, f
748	antiquaria	noun	antiquaria, NULL, f
749	antiquarius	adj	antiquarius, antiquaria, antiquarium
750	antiquitas	noun	antiquitas, antiquitatis, f
751	antiquo	verb	antiquo, antiquare, NULL, NULL
752	antiquus	adj	antiquus, antiqua, antiquum
753	antistes	noun	antistes, antistitis, m
754	Antoniaster	noun	Antoniaster, NULL, m
755	antonivs	adj	antonivs, antonia, antonivm
756	antrum	noun	antrum, antri, n
757	anularius	adj	anularius, anularia, NULL
758	anulus	noun	anulus, anuli, m
759	anus	noun	anus, ani, m
760	anus	noun	anus, ani, m
761	anxietas	noun	anxietas, anxietatis, f
762	anxifer	adj	anxifer, NULL, NULL
763	anxitudo	noun	anxitudo, NULL, f
764	anxius	adj	anxius, anxia, anxium
765	apeliotes	noun	apeliotes, apeliotae, m
766	aper	noun	aper, apri, m
767	aperio	verb	aperio, aperire, aperui, apertus
768	apertus	adj	apertus, aperta, apertum
769	apex	noun	apex, apicis, m
770	aphractus	noun	aphractus, NULL, f
771	apicatus	adj	apicatus, NULL, NULL
772	apis	noun	apis, apin, f
773	apiscor	verb	apiscor, NULL, aptus
774	apium	noun	apium, api, n
775	aplustre	noun	aplustre, aplustris, n
776	apocleti	noun	apocleti, NULL, m
777	apodyterium	noun	apodyterium, apodyteri, n
778	apollinaris	adj	apollinaris, apollinaris, apollinare
779	Apollo	noun	Apollo, apollinis, m
780	apologus	noun	apologus, apologi, m
781	apoproegmenon	noun	apoproegmenon, NULL, n
782	apotheca	noun	apotheca, apothecae, f
783	apparatus	noun	apparatus, apparatus, m
784	appareo	verb	appareo, apparere, apparui, NULL
785	apparitio	noun	apparitio, NULL, f
786	apparitor	verb	apparitor, NULL, NULL
787	appellatio	noun	appellatio, appellationis, f
788	appellator	noun	appellator, NULL, m
789	appellito	verb	appellito, NULL, n, NULL
790	appello	verb	appello, appellare, appuli, appulsus
791	appello	verb	appello, appellare, appellavi, appellatus
792	appendicula	noun	appendicula, NULL, f
793	appendix	noun	appendix, NULL, m
794	appendo	verb	appendo, appendere, NULL, adpensus
795	appetentia	noun	appetentia, appetentiae, f
796	appetitio	noun	appetitio, NULL, f
797	appetitus	noun	appetitus, adpetitus, m
798	appeto	verb	appeto, appetere, appetivi, appetitus
799	appingo	verb	appingo, NULL, NULL, NULL
800	appius	adj	appius, appia, appium
801	applaudo	verb	applaudo, NULL, NULL, applausus
802	applicatio	noun	applicatio, applicationis, f
803	applico	verb	applico, applicare, NULL, adplicitus
804	apploro	verb	apploro, NULL, NULL, NULL
805	appono	verb	appono, apponere, apposui, adpositus
806	apporto	verb	apporto, apportare, NULL, NULL
807	apposco	verb	apposco, NULL, NULL, NULL
808	apprecor	verb	apprecor, NULL, NULL
809	apprehendo	verb	apprehendo, apprehendere, apprehendi, NULL
810	apprimo	verb	apprimo, NULL, NULL, NULL
811	approbatio	noun	approbatio, approbationis, f
812	approbator	noun	approbator, NULL, m
813	approbo	verb	approbo, approbare, approbavi, NULL
814	appromitto	verb	appromitto, NULL, NULL, NULL
815	appropero	verb	appropero, approperare, NULL, NULL
816	appropinquatio	noun	appropinquatio, NULL, f
817	appropinquo	verb	appropinquo, appropinquare, NULL, NULL
818	appugno	verb	appugno, NULL, NULL, NULL
819	appulsus	noun	appulsus, adpulsus, m
820	apricatio	noun	apricatio, NULL, f
821	apricor	verb	apricor, NULL, NULL
822	apricus	adj	apricus, aprica, apricum
823	aprilis	adj	aprilis, aprilis, NULL
824	apto	verb	apto, aptare, NULL, aptatus
825	aptus	adj	aptus, apta, aptum
826	aqua	noun	aqua, aquae, f
827	aquarius	adj	aquarius, aquarii, m
828	aquaticus	adj	aquaticus, aquatica, aquaticum
829	aquatilis	adj	aquatilis, aquatilis, aquatile
830	aquatio	verb	aquatio, NULL, NULL, NULL
831	aquator	noun	aquator, NULL, m
832	aquila	noun	aquila, aquilae, f
833	aquilo	noun	aquilo, aquilonis, m
834	aquilonius	adj	aquilonius, aquilonia, NULL
835	Aquinas	noun	Aquinas, NULL, m
836	aquor	verb	aquor, NULL, aquatus
837	aquosus	adj	aquosus, aquosa, aquosum
838	aquula	noun	aquula, NULL, f
839	ara	noun	ara, arae, f
840	Arabs	noun	Arabs, arabis, m
841	aranea	noun	aranea, araneae, f
842	araneola	noun	araneola, araneolae, f
843	araneosus	adj	araneosus, araneosa, NULL
844	araneum	noun	araneum, aranei, n
845	araneus	noun	araneus, aranei, m
846	arateus	adj	arateus, aratea, NULL
847	aratio	noun	aratio, arationis, f
848	arator	noun	arator, aratoris, m
849	aratrum	noun	aratrum, aratri, n
850	arbiter	noun	arbiter, arbitri, m
851	arbitra	noun	arbitra, arbitrae, f
852	arbitratus	noun	arbitratus, arbitratus, m
853	arbitrium	noun	arbitrium, arbitri, n
854	arbitror	verb	arbitror, NULL, arbitratus
855	arbor	noun	arbor, arboris, m
856	arboreus	adj	arboreus, arborea, arboreum
857	arbustum	noun	arbustum, arbusti, n
858	arbustus	adj	arbustus, arbusta, arbustum
859	arbuteus	adj	arbuteus, NULL, NULL
860	arbutum	noun	arbutum, arbuti, n
861	arbutus	noun	arbutus, arbuti, f
862	arca	noun	arca, arcae, f
863	arcadicus	adj	arcadicus, arcadica, arcadicum
864	arcanus	adj	arcanus, arcana, arcanum
865	Arcas	noun	Arcas, arcadis, m
866	arceo	verb	arceo, arcere, arcui, arctus
867	arcessitus	noun	arcessitus, arcessitus, m
868	accerso	verb	accerso, accersere, arcessivi, accersitus
869	archetypus	adj	archetypus, NULL, archetypum
870	archiacus	adj	archiacus, NULL, NULL
871	archilochius	adj	archilochius, archilochia, NULL
872	archimagirus	noun	archimagirus, NULL, m
873	archipirata	noun	archipirata, NULL, m
874	architectura	noun	architectura, architecturae, f
875	architectus	noun	architectus, architecti, m
876	arcitenens	adj	arcitenens, arcitenens, arcitenens
877	Arctophylax	noun	Arctophylax, NULL, m
878	Arctos	noun	Arctos, arcti, f
879	arcturus	noun	arcturus, arcturi, m
880	arcuatus	adj	arcuatus, NULL, NULL
881	arcula	noun	arcula, arculae, f
882	arcus	noun	arcus, arcus, m
883	ardea	noun	ardea, ardeae, f
884	ardelio	noun	ardelio, NULL, m
885	ardeo	verb	ardeo, ardere, arsi, arsus
886	ardor	noun	ardor, ardoris, m
887	arduum	noun	arduum, ardui, n
888	arduus	adj	arduus, ardua, arduum
889	area	noun	area, areae, f
890	areno	verb	areno, NULL, NULL, arenatus
891	areo	verb	areo, arere, NULL, NULL
892	Areopagus	noun	Areopagus, areopagi, m
893	aresco	verb	aresco, arescere, NULL, NULL
894	aretalogus	noun	aretalogus, aretalogi, m
895	argentarius	adj	argentarius, argentaria, argentarium
896	argentatus	adj	argentatus, argentata, NULL
897	argenteus	adj	argenteus, argentea, argenteum
898	argentum	noun	argentum, argenti, n
899	argestes	noun	argestes, NULL, m
900	Argi	noun	Argi, NULL, m
901	argilla	noun	argilla, argillae, f
902	argitis	noun	argitis, NULL, f
903	argumentatio	noun	argumentatio, argumentationis, f
904	argumentor	verb	argumentor, NULL, argumentatus
905	argumentum	noun	argumentum, argumenti, n
906	arguo	verb	arguo, arguere, argui, argutus
907	argutatio	noun	argutatio, NULL, f
908	argutiae	noun	argutiae, NULL, f
909	argutulus	adj	argutulus, NULL, NULL
910	aridulus	adj	aridulus, NULL, NULL
911	aridus	adj	aridus, arida, aridum
912	aries	noun	aries, arietis, f
913	arieto	verb	arieto, arietare, NULL, NULL
914	arista	noun	arista, aristae, f
915	arithmetica	noun	arithmetica, NULL, n
916	arma	noun	arma, NULL, n
917	armamaxa	noun	armamaxa, NULL, f
918	armamenta	noun	armamenta, NULL, n
919	armamentarium	noun	armamentarium, NULL, n
920	armarium	noun	armarium, armari, n
921	armatura	noun	armatura, armaturae, f
922	armatus	noun	armatus, armati, m
923	armatus	noun	armatus, armati, m
924	armentalis	adj	armentalis, armentalis, NULL
925	armentarius	adj	armentarius, NULL, NULL
926	armentum	noun	armentum, armenti, n
927	armifer	adj	armifer, NULL, NULL
928	armiger	adj	armiger, armigera, armigerum
929	armilla	noun	armilla, armillae, f
930	armillatus	adj	armillatus, armillata, armillatum
931	Armilustrum	noun	Armilustrum, NULL, n
932	armisonus	adj	armisonus, NULL, NULL
933	armo	verb	armo, armare, armavi, armatus
934	Armoricae	noun	Armoricae, NULL, f
935	armus	noun	armus, armi, m
936	aro	verb	aro, arare, NULL, aratus
937	arquitenens	adj	arquitenens, arquitenens, arquitenens
938	arrepo	verb	arrepo, NULL, NULL, abreptus
939	ars	noun	ars, artis, f
940	arteria	noun	arteria, arteriae, n
941	arthriticus	adj	arthriticus, NULL, arthriticum
942	articulus	noun	articulus, articuli, m
943	artifex	noun	artifex, artificis, m
944	artificiosus	adj	artificiosus, artificiosa, artificiosum
945	artificium	noun	artificium, artifici, n
946	artius	adj	artius, NULL, artium
947	arto	verb	arto, NULL, NULL, artatus
948	artolaganus	noun	artolaganus, artolagani, m
949	artopta	noun	artopta, artoptae, m
950	artus	adj	artus, arta, artum
951	artus	noun	artus, artus, m
952	arula	noun	arula, arulae, f
953	arvina	noun	arvina, NULL, f
954	arvum	noun	arvum, arui, n
955	arvus	adj	arvus, arua, arvum
956	arx	noun	arx, arcis, f
957	ascendo	verb	ascendo, ascendere, ascendi, ascensus
958	ascensio	noun	ascensio, ascensionis, f
959	ascensus	noun	ascensus, ascensus, m
960	ascia	noun	ascia, NULL, f
961	ascio	verb	ascio, NULL, NULL, asciatus
962	ascisco	verb	ascisco, asciscere, NULL, ascitus
963	ascribo	verb	ascribo, ascribere, ascripsi, ascriptus
964	ascripticius	adj	ascripticius, NULL, NULL
965	ascriptio	noun	ascriptio, NULL, f
966	ascriptor	noun	ascriptor, NULL, m
967	asella	noun	asella, NULL, f
968	asellus	noun	asellus, aselli, m
969	asilus	noun	asilus, NULL, m
970	asinus	noun	asinus, asini, m
971	asotus	noun	asotus, asoti, m
972	asparagus	noun	asparagus, asparagi, m
973	aspectabilis	adj	aspectabilis, aspectabilis, aspectabile
974	aspecto	verb	aspecto, aspectare, NULL, NULL
975	aspectus	noun	aspectus, aspectus, m
976	aspello	verb	aspello, aspellere, NULL, NULL
977	asper	adj	asper, aspera, asperum
978	aspergo	verb	aspergo, NULL, NULL, aspersus
979	aspergo	noun	aspergo, asperginis, f
980	asperitas	noun	asperitas, asperitatis, f
981	aspernatio	noun	aspernatio, NULL, f
982	aspernor	verb	aspernor, NULL, aspernatus
983	aspero	verb	aspero, asperare, NULL, asperatus
984	aspersio	noun	aspersio, aspersionis, f
985	NULL	verb	NULL, NULL, n, aspectus
986	aspiratio	noun	aspiratio, NULL, f
987	aspiro	verb	aspiro, aspirare, NULL, NULL
988	aspis	noun	aspis, aspis, f
989	asportatio	noun	asportatio, NULL, f
990	asporto	verb	asporto, asportare, NULL, NULL
991	assa	noun	assa, NULL, n
992	assa	noun	assa, NULL, n
993	asser	noun	asser, NULL, m
994	assus	adj	assus, assa, assum
995	asterno	verb	asterno, NULL, NULL, NULL
996	astipulator	noun	astipulator, NULL, m
997	astipulor	verb	astipulor, NULL, astipulatus
998	astituo	verb	astituo, NULL, astitui, NULL
999	asto	verb	asto, astare, astiti, NULL
1000	astrepo	verb	astrepo, adstrepere, NULL, NULL
1001	astringo	verb	astringo, astringere, n, astrictun
1002	astrologia	noun	astrologia, astrologiae, f
1003	astrologus	noun	astrologus, astrologi, m
1004	astrum	noun	astrum, astri, n
1005	astruo	verb	astruo, astruere, NULL, NULL
1006	astupeo	verb	astupeo, NULL, NULL, NULL
1007	astus	adj	astus, asta, NULL
1008	astutia	noun	astutia, astutiae, f
1009	astutus	adj	astutus, astuta, astutum
1010	asylum	noun	asylum, asyli, n
1011	asumbolus	adj	asumbolus, NULL, asumbolum
1012	Atabulus	noun	Atabulus, NULL, m
1013	atavus	noun	atavus, atavi, m
1014	atellanus	adj	atellanus, atellana, NULL
1015	ater	adj	ater, atra, atrum
1016	Athenae	noun	Athenae, NULL, f
1017	athleta	noun	athleta, athletae, m
1018	atomus	adj	atomus, NULL, atomum
1019	atramentum	noun	atramentum, atramenti, n
1020	Atrides	noun	Atrides, atridae, m
1021	atriensis	noun	atriensis, atriensis, m
1022	atriolum	noun	atriolum, atrioli, n
1023	atrium	noun	atrium, atri, n
1024	atrocitas	noun	atrocitas, atrocitatis, f
1025	atrox	adj	atrox, atrox, atrox
1026	attactus	noun	attactus, attactus, m
1027	attalicus	adj	attalicus, attalica, NULL
1028	attegia	noun	attegia, attegiae, f
1029	attendo	verb	attendo, attendere, attendi, attentus
1030	attentio	noun	attentio, NULL, f
1031	attento	verb	attento, attentare, NULL, NULL
1032	attenuatio	noun	attenuatio, NULL, f
1033	attenuo	verb	attenuo, attenuare, NULL, NULL
1034	attero	verb	attero, atterere, NULL, attritus
1035	attestor	verb	attestor, NULL, attestatus
1036	attexo	verb	attexo, NULL, NULL, NULL
1037	attice	noun	attice, atticae, f
1038	atticus	adj	atticus, attica, atticum
1039	attineo	verb	attineo, attinere, NULL, attentus
1040	attingo	verb	attingo, attingere, attigi, attactus
1041	attollo	verb	attollo, attollere, NULL, NULL
1042	attondeo	verb	attondeo, attondere, attondi, attonsus
1043	attono	verb	attono, NULL, n, attonitus
1044	attorqueo	verb	attorqueo, NULL, NULL, NULL
1045	attraho	verb	attraho, attrahere, attraxi, attractus
1046	attrectatus	noun	attrectatus, attrectatus, m
1047	attrecto	verb	attrecto, attrectare, NULL, NULL
1048	attribuo	verb	attribuo, attribuere, attribui, attributus
1049	attributio	noun	attributio, NULL, f
