	FPP	POS	Dictionary Entry
608	Amazonis	noun	Amazonis, f indecl.
609	Amazonius	adj	Amazonius, amazonia, NULL
610	ambactus	noun	ambactus, m indecl.
611	ambago	verb	ambago, NULL, NULL, ambactus
612	ambedo	verb	ambedo, NULL, NULL, NULL
613	ambigo	verb	ambigo, ambigere, NULL, NULL
614	ambiguitas	noun	ambiguitas, f indecl.
615	ambiguus	adj	ambiguus, ambigua, ambiguum
616	ambit	verb	ambit, ambire, NULL, ambitus
617	ambitio	noun	ambitio, ambitionis, f
618	ambitiosus	adj	ambitiosus, ambitiosa, ambitiosum
619	ambitus	noun	ambitus, ambitus, m
620	ambo	numeral	ambo indecl.
621	Ambracia	noun	Ambracia, ambraciae, f
622	ambrosia	noun	ambrosia, ambrosiae, f
623	ambrosius	adj	ambrosius, ambrosia, NULL
624	ambubaia	noun	ambubaia, f indecl.
625	ambulatio	noun	ambulatio, ambulationis, f
626	ambulatiuncula	noun	ambulatiuncula, f indecl.
627	ambulo	verb	ambulo, ambulare, ambulavi, ambulatus
628	amburo	verb	amburo, NULL, n, ambustus
629	amellus	noun	amellus, amelli, m
630	amens	adv	amens indecl.
631	amentia	noun	amentia, amentiae, f
632	amentum	noun	amentum, amenti, n
633	Amerinus	adj	Amerinus, amerina, NULL
634	ames	noun	ames, m indecl.
635	amethystinus	adj	amethystinus, amethystina, amethystinum
636	amica	noun	amica, amicae, f
637	amice	verb	NULL, NULL, NULL, NULL
638	amicitia	noun	amicitia, amicitiae, f
639	amictus	noun	amictus, amictus, m
640	amicula	noun	amicula, amiculae, f
641	amiculum	noun	amiculum, amiculi, n
642	amiculus	noun	amiculus, amiculi, m
643	amicus	adj	amicus, amica, amicum
644	amicus	noun	amicus, amici, m
645	Aminaeus	adj	Aminaeus, NULL, NULL
646	amissio	noun	amissio, f indecl.
647	amissus	noun	amissus, amissus, m
648	amita	noun	amita, amitae, f
649	amitto	verb	amitto, amittere, amisi, amissus
650	amnicola	noun	amnicola, amnicolaeque, m
651	amniculus	noun	amniculus, m indecl.
652	amnis	noun	amnis, amnis, m
653	amo	verb	amo, amare, amavi, amatus
654	amoenitas	noun	amoenitas, f indecl.
655	amoenus	adj	amoenus, amoena, amoenum
656	amolior	verb	amolior, NULL, amolitus
657	amomum	noun	amomum, amomi, n
658	amor	noun	amor, amoris, m
659	amotio	noun	amotio, f indecl.
660	amoveo	verb	amoveo, amouere, amovi, amotus
661	amphibolia	noun	amphibolia, f indecl.
662	Amphictyones	noun	Amphictyones, m indecl.
663	Amphion	noun	Amphion, amphionis, m
664	amphitheatrum	noun	amphitheatrum, amphitheatri, n
665	amphora	noun	amphora, amphorae, f
666	Amphrysius	adj	Amphrysius, amphrysia, NULL
667	Amphrysus	noun	Amphrysus, amphrysi, m
668	amplecto	verb	amplecto, amplectere, NULL, amplexus
669	amplexor	verb	amplexor, NULL, amplexatus
670	amplexus	noun	amplexus, amplexus, m
671	amplificatio	noun	amplificatio, amplificationis, f
672	amplificator	noun	amplificator, m indecl.
673	amplifico	verb	amplifico, amplificare, NULL, amplificatus
674	amplio	verb	amplio, ampliare, n, ampliatus
675	amplitudo	noun	amplitudo, amplitudinis, f
676	amplus	adj	amplus, ampla, amplum
677	Ampsanctus	noun	Ampsanctus, m indecl.
678	ampulla	noun	ampulla, ampullae, f
679	ampullor	verb	ampullor, NULL, NULL
680	amputatio	noun	amputatio, f indecl.
681	amputo	verb	amputo, amputare, amputavi, amputatus
682	amurca	noun	amurca, amurcae, f
683	Amyclae	noun	Amyclae, f indecl.
684	Amyclaeus	adj	Amyclaeus, NULL, amyclaeumque
685	amygdalum	noun	amygdalum, amygdali, n
686	amystis	noun	amystis, amystis, f
687	an	conj	an indecl.
688	Anagninus	adj	Anagninus, NULL, anagninum
689	anagnostes	noun	anagnostes, anagnostae, m
690	analeptris	noun	analeptris, f indecl.
691	anapaestus	adj	anapaestus, NULL, anapaestum
692	anaticula	noun	anaticula, f indecl.
693	anatocismus	noun	anatocismus, m indecl.
694	anceps	noun	anceps, ancipitis, n
695	Anchises	noun	Anchises, anchisi, m
696	Anchiseus	adj	Anchiseus, NULL, NULL
697	Anchisiades	noun	Anchisiades, m indecl.
698	ancile	noun	ancile, n indecl.
699	ancilla	noun	ancilla, ancillae, f
700	ancillaris	adj	ancillaris, ancillaris, ancillareque
701	ancillula	noun	ancillula, ancillulae, f
702	ancora	noun	ancora, ancorae, f
703	ancorale	noun	ancorale, ancoralis, n
704	ancorarius	adj	ancorarius, NULL, NULL
705	andabata	noun	andabata, m indecl.
706	androgynus	noun	androgynus, m indecl.
707	anellus	noun	anellus, anelli, m
708	anethum	noun	anethum, anethi, n
709	ango	verb	ango, angere, anxi, anxurus
710	angor	noun	angor, angoris, m
711	anguicomus	adj	anguicomus, NULL, NULL
712	anguiculus	noun	anguiculus, m indecl.
713	anguifer	adj	anguifer, anguifera, anguiferumque
714	anguigena	noun	anguigena, anguigenae, m
715	anguilla	noun	anguilla, anguillae, f
716	anguineus	adj	anguineus, anguinea, NULL
717	anguinus	adj	anguinus, anguina, anguinum
718	anguis	adj	anguis, anguis, angue
719	Anguitenens	adj	Anguitenens, anguitenens, anguitenens
720	angulus	noun	angulus, anguli, m
721	angustia	noun	angustia, angustiae, f
722	angusto	verb	angusto, angustare, NULL, NULL
723	angustum	noun	angustum, angusti, n
724	angustus	adj	angustus, angusta, angustum
725	anhelitus	noun	anhelitus, anhelitus, m
726	anhelo	verb	anhelo, anhelare, NULL, NULL
727	anhelus	adj	anhelus, anhela, anhelum
728	anicula	noun	anicula, aniculae, f
729	Aniensis	adj	Aniensis, aniensis, NULL
730	anilis	adv	anilis indecl.
731	anilitas	noun	anilitas, f indecl.
732	aniliter	adv	aniliter indecl.
733	anima	noun	anima, animae, f
734	animabilis	adv	animabilis indecl.
735	animadversio	noun	animadversio, animadversionis, f
736	animadversor	noun	animadversor, m indecl.
737	animadverto	verb	animadverto, animadvertere, animadverti, NULL
738	animal	noun	animal, animalis, n
739	animalis	adj	animalis, animalis, animale
740	animatio	noun	animatio, f indecl.
741	animo	verb	animo, animare, NULL, animatus
742	animo	verb	animo, animare, NULL, animatus
743	animosus	adj	animosus, animosa, animosum
744	animosus	adj	animosus, animosa, animosum
745	animula	noun	animula, animulae, f
746	animus	noun	animus, animi, m
747	Anio	noun	Anio, anienis, m
748	annalis	adj	annalis, annalis, f
749	annalis	adj	annalis, annalis, f
750	anne	verb	anne, NULL, NULL, NULL
751	adnecto	verb	adnecto, adnectere, NULL, annexus
752	anniculus	adj	anniculus, annicula, anniculum
753	annitor	verb	annitor, NULL, adnixus
754	anniversarius	adj	anniversarius, anniversaria, anniuersarium
755	anno	verb	anno, NULL, NULL, NULL
756	annona	noun	annona, annonae, f
757	annosus	adj	annosus, annosa, annosum
758	annotinus	adj	annotinus, NULL, NULL
759	annoto	verb	annoto, annotare, NULL, annotatus
760	annus	noun	annus, anni, m
761	annuus	adj	annuus, annua, annuum
762	anquiro	verb	anquiro, anquirere, NULL, NULL
763	ansa	noun	ansa, ansae, f
764	anser	noun	anser, anseris, m
765	ante	adpostion	ante indecl.
766	antea	adv	antea indecl.
767	antecapio	verb	NULL, antecapere, NULL, anteceptus
768	antecedo	verb	antecedo, antecedere, NULL, antecessus
769	antecello	verb	antecello, antecellere, NULL, NULL
770	antecessio	noun	antecessio, f indecl.
771	antecursor	verb	antecursor, NULL, NULL
772	anteeo	verb	anteeo, anteire, NULL, NULL
773	antefert	verb	antefert, anteferre, NULL, antelatus
774	antefixus	adj	antefixus, antefixa, NULL
775	antegredior	verb	antegredior, NULL, NULL
776	antehabeo	verb	antehabeo, NULL, NULL, NULL
777	antehac	adv	antehac indecl.
778	antelucanus	adj	antelucanus, antelucana, antelucanum
779	antemeridianus	adj	antemeridianus, antemeridiana, antemeridianum
780	antepilanus	noun	antepilanus, antepilani, m
781	antepono	verb	antepono, anteponere, anteposui, antepositus
782	antequam	conj	antequam indecl.
783	antes	noun	antes, m indecl.
784	antesignanus	noun	antesignanus, antesignani, m
785	antestor	verb	antestor, antestare, NULL
786	antestor	verb	antestor, NULL, antestatus
787	anteuenit	verb	anteuenit, antevenire, anteveni, NULL
788	antevertit	verb	antevertit, NULL, NULL, NULL
789	anthias	noun	anthias, anthiae, m
790	anticipatio	noun	anticipatio, f indecl.
791	anticipo	verb	anticipo, anticipare, NULL, NULL
792	anticus	adj	anticus, antica, anticum
793	antidotum	noun	antidotum, antidoti, f
794	antiquaria	noun	antiquaria, f indecl.
795	antiquarius	adj	antiquarius, antiquaria, antiquarium
796	antique	adv	antique indecl.
797	antiquitas	noun	antiquitas, antiquitatis, f
798	antiquo	verb	antiquo, antiquare, NULL, NULL
799	antiquus	adj	antiquus, antiqua, antiquum
800	antistes	noun	antistes, antistitis, m
801	Antoniaster	noun	Antoniaster, m indecl.
802	Antonius	adj	Antonius, antonia, antonivm
803	antrum	noun	antrum, antri, n
804	anularius	adj	anularius, anularia, NULL
805	anulus	noun	anulus, anuli, m
806	anus	noun	anus, ani, m
807	anus	noun	anus, ani, m
808	anxietas	noun	anxietas, anxietatis, f
809	anxifer	adj	anxifer, NULL, NULL
810	anxitudo	noun	anxitudo, f indecl.
811	anxius	adj	anxius, anxia, anxium
812	apage	exclaimation	apage indecl.
813	apeliotes	noun	apeliotes, apeliotae, m
814	aper	noun	aper, apri, m
815	aperio	verb	aperio, aperire, aperui, apertus
816	apertus	adj	apertus, aperta, apertum
817	apex	noun	apex, apicis, m
818	aphractus	noun	aphractus, f indecl.
819	apicatus	adj	apicatus, NULL, NULL
820	apis	noun	apis, apin, f
821	apiscor	adv	apiscor indecl.
822	apium	noun	apium, api, n
823	aplustre	noun	aplustre, aplustris, n
824	apocleti	noun	apocleti, m indecl.
825	apodyterium	noun	apodyterium, apodyteri, n
826	Apollinaris	adj	Apollinaris, apollinaris, apollinare
827	Apollo	noun	Apollo, apollinis, m
828	apologus	noun	apologus, apologi, m
829	apoproegmenon	noun	apoproegmenon, n indecl.
830	apotheca	noun	apotheca, apothecae, f
831	apparate	adv	apparate indecl.
832	apparatus	noun	apparatus, apparatus, m
833	appareo	verb	appareo, apparere, apparui, NULL
834	apparitio	noun	apparitio, f indecl.
835	apparitor	verb	apparitor, NULL, NULL
836	appellatio	noun	appellatio, appellationis, f
837	appellator	noun	appellator, m indecl.
838	appellito	verb	appellito, NULL, n, NULL
839	appello	verb	appello, appellare, appuli, appulsus
840	appello	verb	appello, appellare, appellavi, appellatus
841	appendicula	noun	appendicula, f indecl.
842	appendix	noun	appendix, m indecl.
843	appendo	verb	appendo, appendere, NULL, adpensus
844	appetenter	adv	appetenter indecl.
845	appetentia	noun	appetentia, appetentiae, f
846	appetitio	noun	appetitio, f indecl.
847	appetitus	noun	appetitus, adpetitus, m
848	appeto	verb	appeto, appetere, appetivi, appetitus
849	appingo	verb	appingo, NULL, NULL, NULL
850	Appius	adj	Appius, appia, appium
851	applaudo	verb	applaudo, NULL, NULL, applausus
852	applicatio	noun	applicatio, applicationis, f
853	applico	verb	applico, applicare, NULL, adplicitus
854	apploro	verb	apploro, NULL, NULL, NULL
855	appono	verb	appono, apponere, apposui, adpositus
856	apporto	verb	apporto, apportare, NULL, NULL
857	apposco	verb	apposco, NULL, NULL, NULL
858	apposite	adv	apposite indecl.
859	apprecor	verb	apprecor, NULL, NULL
860	apprehendo	verb	apprehendo, apprehendere, apprehendi, NULL
861	apprime	adv	apprime indecl.
862	apprimo	verb	apprimo, NULL, NULL, NULL
863	approbatio	noun	approbatio, approbationis, f
864	approbator	noun	approbator, m indecl.
865	approbo	verb	approbo, approbare, approbavi, NULL
866	appromitto	verb	appromitto, NULL, NULL, NULL
867	appropero	verb	appropero, approperare, NULL, NULL
868	appropinquatio	noun	appropinquatio, f indecl.
869	appropinquo	verb	appropinquo, appropinquare, NULL, NULL
870	appugno	verb	appugno, NULL, NULL, NULL
871	appulsus	noun	appulsus, adpulsus, m
872	apricatio	noun	apricatio, f indecl.
873	apricor	verb	apricor, NULL, NULL
874	apricus	adj	apricus, aprica, apricum
875	Aprilis	adj	Aprilis, aprilis, NULL
876	apte	adv	apte indecl.
877	apto	verb	apto, aptare, NULL, aptatus
878	aptus	adj	aptus, apta, aptum
879	apud	adpostion	apud indecl.
880	aqua	noun	aqua, aquae, f
881	aquarius	adj	aquarius, aquarii, m
882	aquaticus	adj	aquaticus, aquatica, aquaticum
883	aquatilis	adj	aquatilis, aquatilis, aquatile
884	aquatio	verb	aquatio, NULL, NULL, NULL
885	aquator	noun	aquator, m indecl.
886	aquila	noun	aquila, aquilae, f
887	aquilo	noun	aquilo, aquilonis, m
888	aquilonius	adj	aquilonius, aquilonia, NULL
889	Aquinas	noun	Aquinas, m indecl.
890	aquatius	verb	aquatius, NULL, NULL, aquatus
891	aquosus	adj	aquosus, aquosa, aquosum
892	aquula	noun	aquula, f indecl.
893	ara	noun	ara, arae, f
894	Arabs	noun	Arabs, arabis, m
895	aranea	noun	aranea, araneae, f
896	araneola	noun	araneola, araneolae, f
897	araneosus	adj	araneosus, araneosa, NULL
898	araneum	noun	araneum, aranei, n
899	araneus	noun	araneus, aranei, m
900	Arateus	adj	Arateus, aratea, NULL
901	aratio	noun	aratio, arationis, f
902	arator	noun	arator, aratoris, m
903	aratrum	noun	aratrum, aratri, n
904	arbiter	noun	arbiter, arbitri, m
905	arbitra	noun	arbitra, arbitrae, f
906	arbitratus	noun	arbitratus, arbitratus, m
907	arbitrium	noun	arbitrium, arbitri, n
908	arbitror	verb	arbitror, NULL, arbitratus
909	arbor	noun	arbor, arboris, m
910	arboreus	adj	arboreus, arborea, arboreum
911	arbustum	noun	arbustum, arbusti, n
912	arbustus	adj	arbustus, arbusta, arbustum
913	arbuteus	adj	arbuteus, NULL, NULL
914	arbutum	noun	arbutum, arbuti, n
915	arbutus	noun	arbutus, arbuti, f
916	arca	noun	arca, arcae, f
917	Arcadicus	adj	Arcadicus, arcadica, arcadicum
918	arcanus	adj	arcanus, arcana, arcanum
919	Arcas	noun	Arcas, arcadis, m
920	arceo	verb	arceo, arcere, arcui, arctus
921	arcessitus	noun	arcessitus, arcessitus, m
922	accerso	verb	accerso, accersere, arcessivi, accersitus
923	archetypus	adj	archetypus, NULL, archetypum
924	Archiacus	adj	Archiacus, NULL, NULL
925	Archilochius	adj	Archilochius, archilochia, NULL
926	archimagirus	noun	archimagirus, m indecl.
927	archipirata	noun	archipirata, m indecl.
928	architectura	noun	architectura, architecturae, f
929	architectus	noun	architectus, architecti, m
930	Arcitenens	adj	Arcitenens, arcitenens, arcitenens
931	arcte	adv	arcte indecl.
932	Arctophylax	noun	Arctophylax, m indecl.
933	Arctos	noun	Arctos, arcti, f
934	arcturus	noun	arcturus, arcturi, m
935	arcuatus	adj	arcuatus, NULL, NULL
936	arcula	noun	arcula, arculae, f
937	arcus	noun	arcus, arcus, m
938	ardea	noun	ardea, ardeae, f
939	ardelio	noun	ardelio, m indecl.
940	ardenter	adv	ardenter indecl.
941	ardeo	verb	ardeo, ardere, arsi, arsus
942	ardor	noun	ardor, ardoris, m
943	arduum	noun	arduum, ardui, n
944	arduus	adj	arduus, ardua, arduum
945	area	noun	area, areae, f
946	areno	verb	areno, NULL, NULL, arenatus
947	areo	verb	areo, arere, NULL, NULL
948	Areopagus	noun	Areopagus, areopagi, m
949	aresco	verb	aresco, arescere, NULL, NULL
950	aretalogus	noun	aretalogus, aretalogi, m
951	argentarius	adj	argentarius, argentaria, argentarium
952	argentatus	adj	argentatus, argentata, NULL
953	argenteus	adj	argenteus, argentea, argenteum
954	argentum	noun	argentum, argenti, n
955	argestes	noun	argestes, m indecl.
956	Argi	noun	Argi, m indecl.
957	argilla	noun	argilla, argillae, f
958	argitis	noun	argitis, f indecl.
959	argumentatio	noun	argumentatio, argumentationis, f
960	argumentor	verb	argumentor, NULL, argumentatus
961	argumentum	noun	argumentum, argumenti, n
962	arguo	verb	arguo, arguere, argui, argutus
963	argutatio	noun	argutatio, f indecl.
964	argutiae	noun	argutiae, f indecl.
965	argutulus	adj	argutulus, NULL, NULL
966	aridulus	adj	aridulus, NULL, NULL
967	aridus	adj	aridus, arida, aridum
968	aries	noun	aries, arietis, f
969	arieto	verb	arieto, arietare, NULL, NULL
970	arista	noun	arista, aristae, f
971	arithmetica	noun	arithmetica, n indecl.
972	arma	noun	arma, n indecl.
973	armamaxa	noun	armamaxa, f indecl.
974	armamenta	noun	armamenta, n indecl.
975	armamentarium	noun	armamentarium, n indecl.
976	armarium	noun	armarium, armari, n
977	armatura	noun	armatura, armaturae, f
978	armatus	noun	armatus, armati, m
979	armatus	noun	armatus, armati, m
980	armentalis	adj	armentalis, armentalis, NULL
981	armentarius	adj	armentarius, NULL, NULL
982	armentum	noun	armentum, armenti, n
983	armifer	adj	armifer, NULL, NULL
984	armiger	adj	armiger, armigera, armigerum
985	armilla	noun	armilla, armillae, f
986	armillatus	adj	armillatus, armillata, armillatum
987	Armilustrum	noun	Armilustrum, n indecl.
988	armisonus	adj	armisonus, NULL, NULL
989	armo	verb	armo, armare, armavi, armatus
990	Armoricae	noun	Armoricae, f indecl.
991	armus	noun	armus, armi, m
992	aro	verb	aro, arare, NULL, aratus
993	arquitenens	adj	arquitenens, arquitenens, arquitenens
994	arrepo	verb	arrepo, NULL, NULL, abreptus
995	ars	noun	ars, artis, f
996	arteria	noun	arteria, arteriae, n
997	arthriticus	adj	arthriticus, NULL, arthriticum
998	articulatim	adv	articulatim indecl.
999	articulus	noun	articulus, articuli, m
1000	artifex	noun	artifex, artificis, m
1001	artificiosus	adj	artificiosus, artificiosa, artificiosum
1002	artificium	noun	artificium, artifici, n
1003	artius	adj	artius, NULL, artium
1004	arto	verb	arto, NULL, NULL, artatus
1005	artolaganus	noun	artolaganus, artolagani, m
1006	artopta	noun	artopta, artoptae, m
1007	artus	adj	artus, arta, artum
1008	artus	noun	artus, artus, m
1009	arula	noun	arula, arulae, f
1010	arvina	noun	arvina, f indecl.
1011	arvum	noun	arvum, arui, n
1012	arvus	adj	arvus, arua, arvum
1013	arx	noun	arx, arcis, f
1014	ascendo	verb	ascendo, ascendere, ascendi, ascensus
1015	ascensio	noun	ascensio, ascensionis, f
1016	ascensus	noun	ascensus, ascensus, m
1017	ascia	noun	ascia, f indecl.
1018	ascio	verb	ascio, NULL, NULL, asciatus
1019	ascisco	verb	ascisco, asciscere, NULL, ascitus
1020	ascribo	verb	ascribo, ascribere, ascripsi, ascriptus
1021	ascripticius	adj	ascripticius, NULL, NULL
1022	ascriptio	noun	ascriptio, f indecl.
1023	ascriptor	noun	ascriptor, m indecl.
1024	asella	noun	asella, f indecl.
1025	asellus	noun	asellus, aselli, m
1026	asilus	noun	asilus, m indecl.
1027	asinus	noun	asinus, asini, m
1028	asotus	noun	asotus, asoti, m
1029	asparagus	noun	asparagus, asparagi, m
1030	aspectabilis	adv	aspectabilis indecl.
1031	aspecto	verb	aspecto, aspectare, NULL, NULL
1032	aspectus	noun	aspectus, aspectus, m
1033	aspello	verb	aspello, aspellere, NULL, NULL
1034	asper	adj	asper, aspera, asperum
1035	aspergo	verb	aspergo, NULL, NULL, aspersus
1036	aspergo	noun	aspergo, asperginis, f
1037	asperitas	noun	asperitas, asperitatis, f
1038	aspernatio	noun	aspernatio, f indecl.
1039	aspernor	verb	aspernor, NULL, aspernatus
1040	aspero	verb	aspero, asperare, NULL, asperatus
1041	aspersio	noun	aspersio, aspersionis, f
1042	aspicio	verb	NULL, NULL, n, aspectus
1043	aspiratio	noun	aspiratio, f indecl.
1044	aspiro	verb	aspiro, aspirare, NULL, NULL
1045	aspis	noun	aspis, aspis, f
1046	asportatio	noun	asportatio, f indecl.
1047	asporto	verb	asporto, asportare, NULL, NULL
1048	assa	noun	assa, n indecl.
1049	assa	noun	assa, n indecl.
1050	asser	noun	asser, m indecl.
1051	assus	adj	assus, assa, assum
1052	asterno	verb	asterno, NULL, NULL, NULL
1053	astipulator	noun	astipulator, m indecl.
1054	astipulor	verb	astipulor, NULL, astipulatus
1055	astituo	verb	astituo, NULL, astitui, NULL
