	FPP	POS	Dictionary Entry
3692	opacitas	noun	opacitas, opacitatis, f
3693	opella	noun	opella, f indecl.
3694	opera	noun	opera, operae, f
3695	operculum	noun	operculum, operculi, n
3696	operimentum	noun	operimentum, operimenti, n
3697	opifex	noun	opifex, m indecl.
3698	opilio	noun	opilio, m indecl.
3699	opinatio	noun	opinatio, f indecl.
3700	opinator	noun	opinator, m indecl.
3701	opinio	noun	opinio, opinionis, f
3702	opis	noun	opis, opis, f
3703	opobalsamum	noun	opobalsamum, opobalsami, n
3704	oppidulum	noun	oppidulum, n indecl.
3705	oppidum	noun	oppidum, oppidi, n
3706	opportunitas	noun	opportunitas, opportunitatis, f
3707	oppressio	noun	oppressio, f indecl.
3708	opprobrium	noun	opprobrium, obprobrii, n
3709	oppugnatio	noun	oppugnatio, obpugnationis, f
3710	oppugnator	noun	oppugnator, m indecl.
3711	ops	noun	ops, opis, f
3712	optatio	noun	optatio, f indecl.
3713	optatus	noun	optatus, optati, m
3714	optio	noun	optio, f indecl.
3715	optio	noun	optio, m indecl.
3716	opulentia	noun	opulentia, opulentiae, f
3717	opus	noun	opus, opi, n
3718	opusculum	noun	opusculum, opusculi, n
3719	ora	noun	ora, orae, f
3720	ora	noun	ora, orae, f
3721	oraculum	noun	oraculum, oraculi, n
3722	oratio	noun	oratio, orationis, f
3723	oratiuncula	noun	oratiuncula, oratiunculae, f
3724	orator	noun	orator, oratoris, m
3725	oratrix	noun	oratrix, f indecl.
3726	oratum	noun	oratum, orati, n
3727	oratus	noun	oratus, oratus, m
3728	orbator	noun	orbator, m indecl.
3729	orbis	noun	orbis, orbis, m
3730	orbita	noun	orbita, orbitae, f
3731	orbitas	noun	orbitas, orbitatis, f
3732	orca	noun	orca, orcae, f
3733	orchas	noun	orchas, f indecl.
3734	orchestra	noun	orchestra, orchestrae, f
3735	Orcus	noun	Orcus, orci, m
3736	ordo	noun	ordo, ordinis, m
3737	Oreas	noun	Oreas, f indecl.
3738	orexis	noun	orexis, orexin, f
3739	organum	noun	organum, organi, n
3740	orgia	noun	orgia, n indecl.
3741	orichalcum	noun	orichalcum, aurichalci, n
3742	oricilla	noun	oricilla, f indecl.
3743	oriens	noun	oriens, orientis, m
3744	origo	noun	origo, originis, f
3745	Orion	noun	Orion, orionis, m
3746	ornamentum	noun	ornamentum, ornamenti, n
3747	ornatrix	noun	ornatrix, f indecl.
3748	ornatus	noun	ornatus, ornatus, m
3749	ornus	noun	ornus, orni, f
3750	orsa	noun	orsa, n indecl.
3751	orsus	noun	orsus, orsus, m
3752	ortus	noun	ortus, ortus, m
3753	oryza	noun	oryza, oryzae, f
3754	os	noun	os, oris, n
3755	os	noun	os, ossis, n
3756	oscen	noun	oscen, oscinis, m
3757	oscillum	noun	oscillum, n indecl.
3758	osculatio	noun	osculatio, osculationis, f
3759	osculum	noun	osculum, osculi, n
3760	ostentatio	noun	ostentatio, ostentationis, f
3761	ostentator	noun	ostentator, m indecl.
3762	ostentum	noun	ostentum, ostenti, n
3763	ostentus	noun	ostentus, ostentus, m
3764	ostiarium	noun	ostiarium, ostiarii, n
3765	ostium	noun	ostium, ostii, n
3766	ostrea	noun	ostrea, ostreae, f
3767	ostrum	noun	ostrum, ostri, n
3768	otium	noun	otium, oti, n
3769	ovile	noun	ovile, ovilis, n
3770	ovis	noun	ovis, ovis, m
3771	ovum	noun	ovum, oui, n
3772	pabulatio	noun	pabulatio, f indecl.
3773	pabulator	noun	pabulator, m indecl.
3774	pabulum	noun	pabulum, pabuli, n
3775	pacatus	noun	pacatus, m indecl.
3776	pacificatio	noun	pacificatio, pacificationis, f
3777	pacificator	noun	pacificator, m indecl.
3778	pacta	noun	pacta, pactae, f
3779	pactio	noun	pactio, pactionis, f
3780	Pactolus	noun	Pactolus, pactoli, m
3781	pactor	noun	pactor, m indecl.
3782	pactum	noun	pactum, pacti, n
3783	Paean	noun	Paean, paeanis, m
3784	paedagogus	noun	paedagogus, paedagogi, m
3785	paedor	noun	paedor, m indecl.
3786	paelex	noun	paelex, pellicis, f
3787	paeninsula	noun	paeninsula, paeninsulae, f
3788	paenitentia	noun	paenitentia, paenitentiae, f
3789	paenula	noun	paenula, paenulae, f
3790	paeon	noun	paeon, paeonis, m
3791	pagella	noun	pagella, f indecl.
3792	pagina	noun	pagina, paginae, f
3793	paginula	noun	paginula, f indecl.
3794	pagus	noun	pagus, pagi, m
3795	pala	noun	pala, palae, f
3796	palaestra	noun	palaestra, palaestrae, f
3797	palaestrita	noun	palaestrita, palaestritae, m
3798	palatium	noun	palatium, palati, n
3799	palatum	noun	palatum, palati, n
3800	palea	noun	palea, paleae, f
3801	Pales	noun	Pales, m indecl.
3802	Palicus	noun	Palicus, palici, m
3803	palimpsestus	noun	palimpsestus, m indecl.
3804	paliurus	noun	paliurus, paliuri, m
3805	palla	noun	palla, pallae, f
3806	Palladium	noun	Palladium, palladii, n
3807	Pallas	noun	Pallas, palladis, f
3808	palliolum	noun	palliolum, pallioli, n
3809	pallium	noun	pallium, pallii, n
3810	pallor	noun	pallor, palloris, m
3811	palma	noun	palma, palmae, f
3812	palmes	noun	palmes, palmitis, m
3813	palmetum	noun	palmetum, n indecl.
3814	palmula	noun	palmula, palmulae, f
3815	paludamentum	noun	paludamentum, n indecl.
3816	palus	noun	palus, pali, m
3817	palus	noun	palus, pali, f
3818	pampinus	noun	pampinus, pampini, m
3819	panacea	noun	panacea, f indecl.
3820	pancratium	noun	pancratium, pancratii, n
3821	panicum	noun	panicum, panici, n
3822	panis	noun	panis, panis, m
3823	panniculus	noun	panniculus, m indecl.
3824	pannus	noun	pannus, panni, m
3825	Panomphaeus	noun	Panomphaeus, m indecl.
3826	panthera	noun	panthera, pantherae, f
3827	Panthoides	noun	Panthoides, m indecl.
3828	papaver	noun	papaver, papaveris, n
3829	papilio	noun	papilio, papilionis, m
3830	papilla	noun	papilla, papillae, f
3831	papula	noun	papula, papulae, f
3832	papyrus	noun	papyrus, papyri, m
3833	parasita	noun	parasita, parasitae, f
3834	parasitaster	noun	parasitaster, m indecl.
3835	parasitus	noun	parasitus, parasiti, m
3836	paratio	noun	paratio, f indecl.
3837	paratus	noun	paratus, paratus, m
3838	Parca	noun	Parca, parcae, f
3839	pardalis	noun	pardalis, pardalis, f
3840	pardus	noun	pardus, pardi, m
3841	parens	noun	parens, parentis, m
3842	parens	noun	parens, parentis, m
3843	paries	noun	paries, parietis, m
3844	parietinae	noun	parietinae, f indecl.
3845	parma	noun	parma, parmae, f
3846	parmula	noun	parmula, f indecl.
3847	parochus	noun	parochus, parochi, m
3848	paropsis	noun	paropsis, f indecl.
3849	parra	noun	parra, parrae, f
3850	parricida	noun	parricida, parricidae, m
3851	parricidium	noun	parricidium, parricidi, n
3852	parsimonia	noun	parsimonia, parsimoniae, f
3853	parthenice	noun	parthenice, f indecl.
3854	Parthenope	noun	Parthenope, f indecl.
3855	particeps	noun	particeps, m indecl.
3856	particula	noun	particula, particulae, f
3857	partio	noun	partio, partionis, f
3858	partitio	noun	partitio, partitionis, f
3859	partus	noun	partus, partus, m
3860	parvitas	noun	parvitas, parvitatis, f
3861	passer	noun	passer, passeris, m
3862	passerculus	noun	passerculus, m indecl.
3863	passus	noun	passus, passus, m
3864	pastillus	noun	pastillus, pastilli, m
3865	pastio	noun	pastio, pastionis, f
3866	pastor	noun	pastor, pastoris, m
3867	pastus	noun	pastus, pastus, m
3868	patefactio	noun	patefactio, f indecl.
3869	patella	noun	patella, patellae, f
3870	pater	noun	pater, patris, m
3871	patera	noun	patera, paterae, f
3872	pater	noun	pater, patris, m
3873	patibulum	noun	patibulum, n indecl.
3874	patientia	noun	patientia, patientiae, f
3875	patina	noun	patina, patinae, f
3876	patrator	noun	patrator, m indecl.
3877	patria	noun	patria, patriae, f
3878	patrimonium	noun	patrimonium, patrimoni, n
3879	patrocinium	noun	patrocinium, n indecl.
3880	patrona	noun	patrona, patronae, f
3881	patronus	noun	patronus, patroni, m
3882	patruus	noun	patruus, patrui, m
3883	paucitas	noun	paucitas, paucitatis, f
3884	paulum	noun	paulum, pauli, n
3885	pauper	noun	pauper, pauperis, m
3886	pauperies	noun	pauperies, pauperie, f
3887	paupertas	noun	paupertas, paupertatis, f
3888	pavimentum	noun	pavimentum, pauimenti, n
3889	pavor	noun	pavor, pauoris, m
3890	pax	noun	pax, pacis, f
3891	peccatum	noun	peccatum, peccati, n
3892	peccatus	noun	peccatus, peccatus, m
3893	pectus	noun	pectus, pectoris, n
3894	pecu	noun	pecu, n indecl.
3895	peculator	noun	peculator, m indecl.
3896	peculatus	noun	peculatus, peculatus, m
3897	peculium	noun	peculium, peculi, n
3898	pecunia	noun	pecunia, pecvniae, f
3899	pecus	noun	pecus, pecoris, n
3900	pecus	noun	pecus, pecudis, m
3901	pedes	noun	pedes, peditis, m
3902	pedica	noun	pedica, pedicae, f
3903	pedisequa	noun	pedisequa, pedisequae, f
3904	peditatus	noun	peditatus, peditatus, m
3905	pedum	noun	pedum, pedi, n
3906	Pegasus	noun	Pegasus, pegasi, m
3907	pegma	noun	pegma, n indecl.
3908	pelagus	noun	pelagus, pelagi, n
3909	pelamys	noun	pelamys, f indecl.
3910	Pelasgi	noun	Pelasgi, m indecl.
3911	pelicatus	noun	pelicatus, pelicatus, m
3912	pellectio	noun	pellectio, f indecl.
3913	pellicula	noun	pellicula, pelliculae, f
3914	pellis	noun	pellis, pellis, f
3915	peloris	noun	peloris, f indecl.
3916	pelta	noun	pelta, peltae, f
3917	pelvis	noun	pelvis, pelvis, f
3918	Penates	noun	Penates, m indecl.
3919	penicillus	noun	penicillus, penicilli, m
3920	peniculus	noun	peniculus, peniculi, m
3921	penis	noun	penis, penis, m
3922	penna	noun	penna, pennae, f
3923	pennula	noun	pennula, f indecl.
3924	pensio	noun	pensio, f indecl.
3925	pensum	noun	pensum, pensi, n
3926	penuria	noun	penuria, penuriae, f
3927	penus	noun	penus, penoris, n
3928	peplum	noun	peplum, pepli, n
3929	pera	noun	pera, f indecl.
3930	peractio	noun	peractio, f indecl.
3931	peradulescentulus	noun	peradulescentulus, m indecl.
3932	peragratio	noun	peragratio, f indecl.
3933	perca	noun	perca, percae, f
3934	perceptio	noun	perceptio, f indecl.
3935	percontatio	noun	percontatio, f indecl.
3936	percontator	noun	percontator, m indecl.
3937	percursatio	noun	percursatio, f indecl.
3938	percursio	noun	percursio, f indecl.
3939	percussio	noun	percussio, f indecl.
3940	percussor	noun	percussor, percussoris, m
3941	percussus	noun	percussus, percussus, m
3942	perdix	noun	perdix, perdicis, m
3943	perductor	noun	perductor, m indecl.
3944	perduellio	noun	perduellio, perdvellionis, f
3945	perduellis	noun	perduellis, perduellis, m
3946	peregrinatio	noun	peregrinatio, peregrinationis, f
3947	peregrinator	noun	peregrinator, m indecl.
3948	peregrinitas	noun	peregrinitas, peregrinitatis, f
3949	perennitas	noun	perennitas, f indecl.
3950	perfectio	noun	perfectio, perfectionis, f
3951	perfector	noun	perfector, m indecl.
3952	perfidia	noun	perfidia, perfidiae, f
3953	perfugium	noun	perfugium, perfugi, n
3954	perfunctio	noun	perfunctio, f indecl.
3955	Pergama	noun	Pergama, n indecl.
3956	pergula	noun	pergula, pergulae, f
3957	periclitatio	noun	periclitatio, f indecl.
3958	periculum	noun	periculum, pericli, n
3959	peripetasmata	noun	peripetasmata, n indecl.
3960	periscelis	noun	periscelis, periscelidis, f
3961	peristylum	noun	peristylum, n indecl.
3962	peritia	noun	peritia, peritiae, f
3963	permansio	noun	permansio, f indecl.
3964	permissio	noun	permissio, f indecl.
3965	permissus	noun	permissus, permissus, m
3966	permixtio	noun	permixtio, f indecl.
3967	permotio	noun	permotio, permotionis, f
3968	permutatio	noun	permutatio, permutationis, f
3969	pernicies	noun	pernicies, pernicie, f
3970	pernicitas	noun	pernicitas, pernicitatis, f
3971	pernox	noun	pernox, m indecl.
3972	pero	noun	pero, m indecl.
3973	peroratio	noun	peroratio, perorationis, f
3974	perpaulum	noun	perpaulum, n indecl.
3975	perpendiculum	noun	perpendiculum, perpendiculi, n
3976	perpessio	noun	perpessio, f indecl.
3977	perpetuitas	noun	perpetuitas, perpetuitatis, f
3978	perpotatio	noun	perpotatio, f indecl.
3979	perrogatio	noun	perrogatio, f indecl.
3980	Persae	noun	Persae, m indecl.
3981	persalutatio	noun	persalutatio, f indecl.
3982	perscriptio	noun	perscriptio, f indecl.
3983	perscriptor	noun	perscriptor, m indecl.
3984	Persephone	noun	Persephone, persephones, f
3985	Perses	noun	Perses, persi, m
3986	perseverantia	noun	perseverantia, perseuerantiae, f
3987	persona	noun	persona, personae, f
3988	perspicientia	noun	perspicientia, f indecl.
3989	perspicuitas	noun	perspicuitas, f indecl.
3990	persterno	noun	persterno, n indecl.
3991	persuasio	noun	persuasio, persuasionis, f
3992	pertica	noun	pertica, perticae, f
3993	pertinacia	noun	pertinacia, pertinaciae, f
3994	pertractatio	noun	pertractatio, f indecl.
3995	perturbatio	noun	perturbatio, perturbationis, f
3996	perturbatrix	noun	perturbatrix, f indecl.
3997	perversitas	noun	perversitas, f indecl.
3998	pervestigatio	noun	pervestigatio, f indecl.
3999	pervicacia	noun	pervicacia, f indecl.
4000	pervigilatio	noun	pervigilatio, f indecl.
4001	pervigilium	noun	pervigilium, pervigili, n
4002	pes	noun	pes, pedis, m
4003	pessulus	noun	pessulus, pessuli, m
4004	pestilentia	noun	pestilentia, pestilentiae, f
4005	pestis	noun	pestis, pestis, f
4006	petasunculus	noun	petasunculus, m indecl.
4007	petaurum	noun	petaurum, petauri, n
4008	petitio	noun	petitio, petitionis, f
4009	petitor	noun	petitor, petitoris, m
4010	petra	noun	petra, petrae, f
4011	petulantia	noun	petulantia, petulantiae, f
4012	phalangae	noun	phalangae, f indecl.
4013	phalangitae	noun	phalangitae, m indecl.
4014	phalanx	noun	phalanx, phalangis, f
4015	phalerae	noun	phalerae, f indecl.
4016	Phantasos	noun	Phantasos, m indecl.
4017	pharetra	noun	pharetra, pharetrae, f
4018	pharmacopola	noun	pharmacopola, pharmacopolae, m
4019	phaselus	noun	phaselus, phaseli, m
4020	phasma	noun	phasma, n indecl.
4021	phiala	noun	phiala, phialae, f
4022	Philippus	noun	Philippus, philippi, m
4023	philitia	noun	philitia, n indecl.
4024	philologia	noun	philologia, philologiae, f
4025	Philomela	noun	Philomela, philomelae, f
4026	philosophia	noun	philosophia, philosophiae, f
4027	philtrum	noun	philtrum, n indecl.
4028	philyra	noun	philyra, philyrae, f
4029	phimus	noun	phimus, m indecl.
4030	Phlegethon	noun	Phlegethon, phlegethontis, m
4031	phoca	noun	phoca, phocae, f
4032	Phoebas	noun	Phoebas, f indecl.
4033	Phoebe	noun	Phoebe, phoebes, f
4034	Phoebigena	noun	Phoebigena, m indecl.
4035	Phoebus	noun	Phoebus, phoebi, m
4036	Phoenices	noun	Phoenices, m indecl.
4037	phoenicopterus	noun	phoenicopterus, phoenicopteri, m
4038	Phoenissa	noun	Phoenissa, phoenissae, f
4039	phrenesis	noun	phrenesis, phrenesin, f
4040	Phryx	noun	Phryx, m indecl.
4041	phthisis	noun	phthisis, phthisin, f
4042	phylarchus	noun	phylarchus, m indecl.
4043	physica	noun	physica, physicae, n
4044	physica	noun	physica, n indecl.
4045	physice	noun	physice, physicae, f
4046	physiognomon	noun	physiognomon, m indecl.
4047	physiologia	noun	physiologia, f indecl.
4048	piaculum	noun	piaculum, piaculi, n
4049	piamen	noun	piamen, n indecl.
4050	pica	noun	pica, picae, f
4051	picaria	noun	picaria, f indecl.
4052	picea	noun	picea, piceae, f
4053	pictor	noun	pictor, pictoris, m
4054	pictura	noun	pictura, picturae, f
4055	picus	noun	picus, pici, m
4056	pietas	noun	pietas, pietatis, f
4057	pigmentum	noun	pigmentum, pigmenti, n
4058	pignerator	noun	pignerator, m indecl.
4059	pignus	noun	pignus, pignoris, n
4060	pigritia	noun	pigritia, pigritiae, f
4061	pila	noun	pila, pilae, f
4062	pila	noun	pila, pilae, f
4063	pila	noun	pila, pilae, f
4064	pilanus	noun	pilanus, pilani, m
4065	pilentum	noun	pilentum, n indecl.
4066	pilleolus	noun	pilleolus, m indecl.
4067	pilleus	noun	pilleus, pillei, m
4068	pilleum	noun	pilleum, pillei, n
4069	pilum	noun	pilum, pili, n
4070	Pilumnus	noun	Pilumnus, pilumni, m
4071	pilus	noun	pilus, pili, m
4072	pilus	noun	pilus, pili, m
4073	pina	noun	pina, f indecl.
4074	pinetum	noun	pinetum, n indecl.
4075	pinnirapus	noun	pinnirapus, m indecl.
4076	pinnula	noun	pinnula, f indecl.
4077	pinoteres	noun	pinoteres, m indecl.
4078	pinus	noun	pinus, pini, f
4079	Piraeeus	noun	Piraeeus, piraei, m
4080	pirata	noun	pirata, piratae, m
4081	pirum	noun	pirum, piri, n
4082	pirus	noun	pirus, piri, f
4083	piscator	noun	piscator, piscatoris, m
4084	piscatus	noun	piscatus, piscatus, m
4085	pisciculus	noun	pisciculus, pisciculi, m
4086	piscina	noun	piscina, piscinae, f
4087	piscis	noun	piscis, piscis, m
4088	pistor	noun	pistor, pistoris, m
4089	pistrilla	noun	pistrilla, f indecl.
4090	pistrinum	noun	pistrinum, n indecl.
4091	pistrix	noun	pistrix, pistricis, f
4092	pituita	noun	pituita, pituitae, f
4093	placabilitas	noun	placabilitas, placabilitatis, f
4094	placamen	noun	placamen, n indecl.
4095	placamentum	noun	placamentum, n indecl.
4096	placatio	noun	placatio, placationis, f
4097	placenta	noun	placenta, placentae, f
4098	placitus	noun	placitus, m indecl.
4099	plaga	noun	plaga, plagae, f
4100	plaga	noun	plaga, plagae, f
4101	plagiarius	noun	plagiarius, m indecl.
4102	plagula	noun	plagula, plagulae, f
4103	planctus	noun	planctus, planctus, m
4104	plangor	noun	plangor, plangoris, m
4105	planguncula	noun	planguncula, plangunculae, f
4106	planipes	noun	planipes, m indecl.
4107	planitas	noun	planitas, f indecl.
4108	planitia	noun	planitia, planitiae, f
4109	planta	noun	planta, plantae, f
4110	plantaria	noun	plantaria, n indecl.
4111	planus	noun	planus, plani, m
4112	platalea	noun	platalea, plateae, f
4113	platanus	noun	platanus, platani, f
4114	platea	noun	platea, plateae, f
4115	plausor	noun	plausor, plausoris, m
4116	plaustrum	noun	plaustrum, plaustri, n
4117	plebecula	noun	plebecula, f indecl.
4118	plebicola	noun	plebicola, m indecl.
4119	plebs	noun	plebs, plebis, f
4120	plectrum	noun	plectrum, plectri, n
4121	Pleias	noun	Pleias, f indecl.
4122	ploratus	noun	ploratus, ploratus, m
4123	plostellum	noun	plostellum, n indecl.
4124	ploxemum	noun	ploxemum, ploxemi, n
4125	pluma	noun	pluma, plumae, f
4126	plumbum	noun	plumbum, plumbi, n
4127	pluteus	noun	pluteus, plutei, m
4128	pluvia	noun	pluvia, pluviae, f
4129	pocillum	noun	pocillum, n indecl.
4130	poculum	noun	poculum, poculi, n
4131	podagra	noun	podagra, podagrae, f
4132	podex	noun	podex, m indecl.
4133	podium	noun	podium, podii, n
4134	Poecile	noun	Poecile, f indecl.
4135	poema	noun	poema, poematis, n
4136	poena	noun	poena, poenae, f
4137	Poeni	noun	Poeni, m indecl.
4138	poesis	noun	poesis, poesin, f
4139	poeta	noun	poeta, poetae, m
4140	poetice	noun	poetice, poeticae, f
4141	poetria	noun	poetria, poetriae, f
4142	polenta	noun	polenta, polentae, n
4143	politia	noun	politia, politiae, f
4144	pollex	noun	pollex, pollicis, m
4145	pollicitatio	noun	pollicitatio, pollicitationis, f
4146	pollicitum	noun	pollicitum, polliciti, n
4147	polus	noun	polus, poli, m
4148	Polyhymnia	noun	Polyhymnia, f indecl.
4149	polypus	noun	polypus, polypi, m
4150	pomerium	noun	pomerium, pomerii, n
4151	Pomona	noun	Pomona, f indecl.
4152	pompa	noun	pompa, pompae, f
4153	pompilus	noun	pompilus, pompili, m
4154	pomum	noun	pomum, pomi, n
4155	pomus	noun	pomus, pomi, f
4156	pondus	noun	pondus, ponderis, n
4157	pons	noun	pons, pontin, m
4158	ponticulus	noun	ponticulus, ponticuli, m
4159	pontifex	noun	pontifex, pontificis, m
