	FPP	POS	Dictionary Entry
9104	Lemnias	noun	Lemnias, f indecl.
9105	Lemnicola	noun	Lemnicola, lemnicolae, m
9106	lemniscatus	adj	lemniscatus, lemniscata, NULL
9107	lemniscus	noun	lemniscus, lemnisci, m
9108	Lemnius	adj	Lemnius, lemnia, NULL
9109	lemures	noun	lemures, m indecl.
9110	Lemuria	noun	Lemuria, n indecl.
9111	lena	noun	lena, lenae, f
9112	Lenaeus	adj	Lenaeus, lenaea, lenaeum
9113	lene		lene indecl.
9114	lenimen	noun	lenimen, n indecl.
9115	lenimentum	noun	lenimentum, n indecl.
9116	lenio	verb	lenio, lenire, lenii, NULL
9117	lenis	adj	lenis, lenis, f
9118	lenitas	noun	lenitas, lenitatis, f
9119	leniter		leniter indecl.
9120	lenitudo	noun	lenitudo, f indecl.
9121	leno	verb	leno, NULL, NULL, NULL
9122	lenocinium	noun	lenocinium, lenocinii, n
9123	lenocinor	verb	lenocinor, NULL, NULL
9124	lens		lens indecl.
9125	lente		lente indecl.
9126	lentesco	verb	lentesco, lentescere, NULL, NULL
9127	lentiscifer	adj	lentiscifer, NULL, lentisciferumque
9128	lentiscus	noun	lentiscus, lentisci, f
9129	lentitudo	noun	lentitudo, lentitudinis, f
9130	lento	verb	lento, lentare, NULL, lentatus
9131	Lentulitas	noun	Lentulitas, f indecl.
9132	lentulus		lentulus indecl.
9133	lentus	adj	lentus, lenta, lentum
9134	lenunculus	noun	lenunculus, lenunculi, m
9135	leo		leo indecl.
9136	lepide		lepide indecl.
9137	lepidus	adj	lepidus, lepida, lepidum
9138	lepos		lepos indecl.
9139	lepus	noun	lepus, leporis, n
9140	lepusculus	noun	lepusculus, m indecl.
9141	Lesbius	adj	Lesbius, lesbia, lesbium
9142	Lesbous	adj	Lesbous, NULL, lesboum
9143	lessus	noun	lessus, m indecl.
9144	letalis	adv	letalis indecl.
9145	Lethaeus	adj	Lethaeus, lethaea, lethaeum
9146	lethargicus	adj	lethargicus, NULL, NULL
9147	lethargus	adj	lethargus, NULL, lethargum
9148	Lethe	noun	Lethe, lethes, f
9149	letifer	adj	letifer, letifera, letiferum
9150	leto	verb	leto, NULL, NULL, NULL
9151	letum	noun	letum, leti, n
9152	leucaspis	noun	leucaspis, f indecl.
9153	levamen	noun	levamen, n indecl.
9154	levamentum	noun	levamentum, n indecl.
9155	levatio	noun	levatio, f indecl.
9156	levatus	adj	levatus, leuata, levatum
9157	levatus	adj	levatus, leuata, levatum
9158	leviculus	adj	leviculus, NULL, NULL
9159	levidensis	adj	levidensis, levidensis, levidense
9160	levipes		levipes indecl.
9161	levis	adv	levis indecl.
9162	levis	adv	levis indecl.
9163	levitas	noun	levitas, leuitatis, f
9164	levitas	noun	levitas, leuitatis, f
9165	leviter	adv	leviter indecl.
9166	levo	verb	levo, levare, levavi, leuatus
9167	levo	verb	levo, levare, levavi, leuatus
9168	lex	noun	lex, legis, f
9169	lexis	noun	lexis, f indecl.
9170	libamen	noun	libamen, n indecl.
9171	libamenta		libamenta indecl.
9172	libatio	noun	libatio, f indecl.
9173	libella	noun	libella, libellae, f
9174	libellus	noun	libellus, libelli, m
9175	libens	adv	libens indecl.
9176	libenter	adv	libenter indecl.
9177	Libentina	noun	Libentina, f indecl.
9178	libeo		libeo indecl.
9179	liber	adj	liber, libera, liberum
9180	liber	noun	liber, libi, m
9181	Liberalia	noun	Liberalia, n indecl.
9182	liberalis	adv	liberalis indecl.
9183	liberalitas	noun	liberalitas, liberalitatis, f
9184	liberaliter	adv	liberaliter indecl.
9185	liberatio	noun	liberatio, liberationis, f
9186	liberator	noun	liberator, liberatoris, m
9187	libere		libere indecl.
9188	liberi	noun	liberi, m indecl.
9189	libero	verb	libero, liberare, liberavi, liberatus
9190	liberta	noun	liberta, libertae, f
9191	libertas	noun	libertas, libertatis, f
9192	libertina	noun	libertina, libertinae, f
9193	libertinus	adj	libertinus, libertina, libertinum
9194	libertus	adj	libertus, liberta, libertum
9195	libeo	verb	libeo, libens, libui, libitus
9196	Libethris	noun	Libethris, f indecl.
9197	libidinose		libidinose indecl.
9198	libidinosus	adj	libidinosus, libidinosa, libidinosum
9199	libido	noun	libido, libidinis, f
9200	Libitina	noun	Libitina, libitinae, f
9201	libita	noun	libita, n indecl.
9202	libo	verb	libo, libare, NULL, libatus
9203	libra	noun	libra, librae, f
9204	libramentum	noun	libramentum, libramenti, n
9205	libraria	noun	libraria, librariae, f
9206	librariolus	noun	librariolus, librarioli, m
9207	librarius	adj	librarius, libraria, m
9208	librator	noun	librator, m indecl.
9209	libratus		libratus indecl.
9210	librilis	adj	librilis, librilis, librile
9211	libritor		libritor indecl.
9212	libro	verb	libro, librare, NULL, libratus
9213	libum	noun	libum, libi, n
9214	Liburnus	adj	Liburnus, liburna, NULL
9215	licens	adv	licens indecl.
9216	licenter		licenter indecl.
9217	licentia	noun	licentia, licentiae, f
9218	liceo	verb	liceo, licere, licui, licitus
9219	liceo		liceo indecl.
9220	liceo	verb	liceo, licere, NULL, licitus
9221	liceo	verb	liceo, licere, licui, licitus
9222	licitatio	noun	licitatio, licitationis, f
9223	licitator		licitator indecl.
9224	licitus		licitus indecl.
9225	licium	noun	licium, lici, n
9226	lictor	noun	lictor, lictoris, m
9227	ligamen	noun	ligamen, n indecl.
9228	ligamentum	noun	ligamentum, n indecl.
9229	lignarius	adj	lignarius, lignaria, NULL
9230	lignatio	noun	lignatio, lignationis, f
9231	lignator	noun	lignator, m indecl.
9232	ligneolus	adj	ligneolus, NULL, ligneolum
9233	ligneus	adj	ligneus, lignea, ligneum
9234	lignor	verb	lignor, NULL, NULL
9235	lignum	noun	lignum, ligni, n
9236	ligo	verb	ligo, ligare, ligavi, ligatus
9237	ligo	noun	ligo, ligonis, m
9238	ligula	noun	ligula, ligulae, f
9239	ligurrio		ligurrio indecl.
9240	ligurritio		ligurritio indecl.
9241	ligustrum	noun	ligustrum, ligustri, n
9242	lilium	noun	lilium, lili, n
9243	lima	noun	lima, limae, f
9244	limatulus	adj	limatulus, NULL, NULL
9245	limatus	adj	limatus, limata, limatum
9246	limbus	noun	limbus, m indecl.
9247	limen	noun	limen, liminis, n
9248	limes	noun	limes, limitis, m
9249	limo	noun	limo, m indecl.
9250	limosus	adj	limosus, limosa, NULL
9251	limpidus	adj	limpidus, limpida, limpidum
9252	limus	adj	limus, lima, limum
9253	limus	noun	limus, limi, m
9254	limus	noun	limus, limi, m
9255	linea	noun	linea, lineae, f
9256	lineamentum	noun	lineamentum, n indecl.
9257	lineus	adj	lineus, linea, lineum
9258	lingo	verb	lingo, lingere, NULL, linctus
9259	lingua	noun	lingua, linguae, f
9260	lingula		lingula indecl.
9261	linia		linia indecl.
9262	liniger		liniger indecl.
9263	lino		lino indecl.
9264	linquo	verb	linquo, linquere, liqui, NULL
9265	linteatus	adj	linteatus, linteata, NULL
9266	linter		linter indecl.
9267	linteum	noun	linteum, lintei, n
9268	linteus	adj	linteus, lintea, linteum
9269	lintriculus	noun	lintriculus, m indecl.
9270	linum	noun	linum, lini, n
9271	lippio	verb	lippio, lippire, NULL, lippiturus
9272	lippitudo	noun	lippitudo, lippitudinis, f
9273	lippus	adj	lippus, lippa, NULL
9274	liquefacio	verb	liquefacio, liquefacere, NULL, liquefactus
9275	liquens		liquens indecl.
9276	liquens		liquens indecl.
9277	liqueo	verb	liqueo, liquere, licui, NULL
9278	liquesco	verb	liquesco, liquescere, NULL, NULL
9279	liquet		liquet indecl.
9280	liquido		liquido indecl.
9281	liquidus	adj	liquidus, liquida, liquidum
9282	liquo	verb	liquo, NULL, NULL, liquatus
9283	liquor		liquor indecl.
9284	liquor	noun	liquor, liquoris, m
9285	lis	noun	lis, litis, -
9286	litatio	noun	litatio, litationis, f
9287	litera		litera indecl.
9288	liticen		liticen indecl.
9289	litigator	noun	litigator, litigatoris, m
9290	litigiosus	adj	litigiosus, litigiosa, litigiosum
9291	litigo	verb	litigo, litigare, NULL, litigatus
9292	lito	verb	lito, litare, litavi, NULL
9293	litoralis	adj	litoralis, litoralis, NULL
9294	litoreus	adj	litoreus, litorea, NULL
9295	littera	noun	littera, literae, f
9296	litterarius	adj	litterarius, litteraria, litterarium
9297	litterate	adv	litterate indecl.
9298	litterator	noun	litterator, litteratoris, m
9299	litteratura	noun	litteratura, literaturae, f
9300	litteratus	adj	litteratus, litterata, literatum
9301	litterula	noun	litterula, litterulae, f
9302	litura	noun	litura, liturae, f
9303	litus		litus indecl.
9304	litus	noun	litus, litus, m
9305	lituus	noun	lituus, litui, m
9306	livens		livens indecl.
9307	liveo	verb	liveo, livere, NULL, NULL
9308	lividulus	adj	lividulus, NULL, NULL
9309	lividus	adj	lividus, livida, lividum
9310	livor	noun	livor, m indecl.
9311	lixa	noun	lixa, lixae, m
9312	locatio	noun	locatio, locationis, f
9313	locator	noun	locator, m indecl.
9314	locatum	noun	locatum, locati, n
9315	locito	verb	locito, locitare, NULL, NULL
9316	loco	verb	loco, locare, locavi, locatus
9317	loculi		loculi indecl.
9318	locuples	adj	locuples, locuples, locuples
9319	locupleto	verb	locupleto, locupletare, NULL, locupletatus
9320	locus	noun	locus, loci, m
9321	locusta	noun	locusta, locustae, f
9322	locutio	noun	locutio, locutionis, f
9323	locutus		locutus indecl.
9324	lodix	noun	lodix, m indecl.
9325	logeum	noun	logeum, logei, n
9326	logica	noun	logica, n indecl.
9327	logos	noun	logos, logi, m
9328	loligo	noun	loligo, loliginis, f
9329	lolium	noun	lolium, loli, n
9330	lolligo		lolligo indecl.
9331	longaevus	adj	longaevus, longaeva, longaevum
9332	longe		longe indecl.
9333	longinquitas	noun	longinquitas, longinquitatis, f
9334	longinquus	adj	longinquus, longinqua, longinquum
9335	longitudo	noun	longitudo, longitudinis, f
9336	longius		longius indecl.
9337	longiusculus	adj	longiusculus, NULL, longiusculum
9338	longule		longule indecl.
9339	longulus	adj	longulus, longula, longulum
9340	longum	noun	longum, longi, n
9341	longurius	noun	longurius, longurii, m
9342	longus	adj	longus, longa, longum
9343	loquacitas	noun	loquacitas, loquacitatis, f
9344	loquaciter	adv	loquaciter indecl.
9345	loquax	adj	loquax, loquax, loquax
9346	loquela	noun	loquela, loquelae, f
9347	locutius	verb	locutius, NULL, NULL, locutus
9348	lorica	noun	lorica, loricae, f
9349	loricatus	adj	loricatus, loricata, loricatum
9350	loripes	adj	loripes, loripes, NULL
9351	lorum	noun	lorum, lori, n
9352	lotus		lotus indecl.
9353	lotus		lotus indecl.
9354	lubens		lubens indecl.
9355	lubrico	verb	lubrico, NULL, NULL, lubricatus
9356	lubricus	adj	lubricus, lubrica, lubricum
9357	lucanica	noun	lucanica, f indecl.
9358	Lucanus	adj	Lucanus, lucana, lucanum
9359	lucar	noun	lucar, lucaris, n
9360	luce		luce indecl.
9361	lucellum	noun	lucellum, lucelli, n
9362	luceo	verb	luceo, lucere, luxi, NULL
9363	Luceres	noun	Luceres, m indecl.
9364	lucerna	noun	lucerna, lucernae, f
9365	lucesco	verb	lucesco, lucescere, NULL, NULL
9366	lucet		lucet indecl.
9367	luci	adv	luci indecl.
9368	lucide		lucide indecl.
9369	lucidus	adj	lucidus, lucida, lucidum
9370	lucifer	adj	lucifer, lucifera, luciferum
9371	lucifugus	adj	lucifugus, lucifuga, NULL
9372	Lucina	noun	Lucina, lucinae, f
9373	lucisco		lucisco indecl.
9374	lucrativus	adj	lucrativus, lucrativa, NULL
9375	lucri		lucri indecl.
9376	Lucrinensis	adj	Lucrinensis, lucrinensis, NULL
9377	lucror	verb	lucror, NULL, lucratus
9378	lucrosus	adj	lucrosus, lucrosa, lucrosum
9379	lucrum	noun	lucrum, lucri, n
9380	luctamen	noun	luctamen, n indecl.
9381	luctans		luctans indecl.
9382	luctatio	noun	luctatio, f indecl.
9383	luctator	noun	luctator, m indecl.
9384	luctificus	adj	luctificus, luctifica, luctificum
9385	luctisonus	adj	luctisonus, NULL, NULL
9386	lucto		lucto indecl.
9387	luctatius	verb	luctatius, NULL, NULL, luctatus
9388	luctuose		luctuose indecl.
9389	luctuosus	adj	luctuosus, luctuosa, luctuosum
9390	luctus	noun	luctus, luctus, m
9391	lucubratio	noun	lucubratio, lucubrationis, f
9392	lucubro	verb	lucubro, NULL, lucubravi, NULL
9393	luculente		luculente indecl.
9394	luculenter		luculenter indecl.
9395	luculentus	adj	luculentus, luculenta, luculentum
9396	lucumo	noun	lucumo, m indecl.
9397	lucus	noun	lucus, luci, m
9398	lucus	noun	lucus, luci, m
9399	lucusta		lucusta indecl.
9400	ludia	noun	ludia, f indecl.
9401	ludibrium	noun	ludibrium, ludibrii, n
9402	ludibundus	adj	ludibundus, ludibunda, NULL
9403	ludicer	adj	ludicer, ludicra, ludicrum
9404	ludicrum		ludicrum indecl.
9405	ludificatio	noun	ludificatio, ludificationis, f
9406	ludifico	verb	ludifico, ludificare, NULL, ludificatus
9407	ludificor	verb	ludificor, NULL, ludificatus
9408	ludi		ludi indecl.
9409	ludio	noun	ludio, m indecl.
9410	ludius	noun	ludius, lvdi, m
9411	ludo	verb	ludo, ludere, lusi, lusus
9412	ludus	noun	ludus, lvdi, m
9413	lues		lues indecl.
9414	lugeo	verb	lugeo, lugere, n, luctus
9415	lugubre		lugubre indecl.
9416	lugubris	adv	lugubris indecl.
9417	lumbus	noun	lumbus, lumbi, m
9418	lumen	noun	lumen, luminis, n
9419	luminosus	adv	luminosus indecl.
9420	luna	noun	luna, lunae, f
9421	lunaris	adj	lunaris, lunaris, lunare
9422	lunatus	adj	lunatus, lunata, lunatum
9423	Lunensis	adj	Lunensis, lunensis, NULL
9424	luno	verb	luno, lunare, NULL, lunatus
9425	luo	verb	luo, luere, lvi, NULL
9426	lupa	noun	lupa, lupae, f
9427	lupanar	noun	lupanar, lupanaris, n
9428	lupatus	adj	lupatus, lupata, lupatum
9429	Lupercal	noun	Lupercal, lupercalis, n
9430	Lupercus	noun	Lupercus, luperci, m
9431	lupinus	adj	lupinus, lupina, lupinum
9432	lupus	noun	lupus, lupi, m
9433	luridus	adj	luridus, lurida, luridum
9434	luscinia	noun	luscinia, lusciniae, f
9435	luscinius	noun	luscinius, luscini, m
9436	luscus	adj	luscus, lusci, m
9437	lusio	noun	lusio, lusionis, f
9438	lusor	noun	lusor, m indecl.
9439	lustralis	adj	lustralis, lvstralis, lustrale
9440	lustratio	noun	lustratio, lustrationis, f
9441	lustro	verb	lustro, lustrare, lustravi, lustratus
9442	lustrum	noun	lustrum, lustri, n
9443	lustrum	noun	lustrum, lustri, n
9444	lusus		lusus indecl.
9445	lusus	noun	lusus, lusus, m
9446	luteolus	adj	luteolus, luteola, NULL
9447	luteus	adj	luteus, lutea, luteum
9448	luteus	adj	luteus, lutea, luteum
9449	lutulentus	adj	lutulentus, lutulenta, lutulentum
9450	lutum	noun	lutum, luti, n
9451	lutum	noun	lutum, luti, n
9452	lux	noun	lux, lucis, m
9453	luxuria	noun	luxuria, luxuriae, f
9454	luxuries	noun	luxuries, luxurie, f
9455	luxurio	verb	luxurio, luxuriare, NULL, NULL
9456	luxurio	verb	luxurio, luxuriare, NULL, NULL
9457	luxuriose		luxuriose indecl.
9458	luxuriosus	adj	luxuriosus, luxuriosa, luxuriosum
9459	luxus	adj	luxus, luxa, luxum
9460	Lyaeus	adj	Lyaeus, NULL, lyaeum
9461	Lyceum		Lyceum indecl.
9462	lychnuchus	noun	lychnuchus, lychnuchi, m
9463	lychnus	noun	lychnus, lychni, m
9464	Lycium	noun	Lycium, lycii, n
9465	Lycius	adj	Lycius, lycia, lycium
9466	lympha	noun	lympha, lymphae, f
9467	lymphaticus	adj	lymphaticus, lymphatica, lymphaticum
9468	lymphatus	adj	lymphatus, lymphata, lymphatum
9469	Lynceus	adj	Lynceus, lyncea, NULL
9470	lyncurion	noun	lyncurion, n indecl.
9471	lynx		lynx indecl.
9472	lyra	noun	lyra, lyrae, f
9473	lyricus	adj	lyricus, lyrica, lyricum
9474	macellum	noun	macellum, macelli, n
9475	macer	noun	macer, macrin, m
9476	maceria	noun	maceria, maceriae, f
9477	macero	verb	macero, macerare, maceravi, maceratus
9478	machaerophorus	noun	machaerophorus, m indecl.
9479	machina	noun	machina, machinae, f
9480	machinamentum	noun	machinamentum, machinamenti, n
9481	machinatio	noun	machinatio, machinationis, f
9482	machinator	noun	machinator, m indecl.
9483	machinor	verb	machinor, NULL, machinatus
9484	macies	noun	macies, macie, f
9485	macresco	verb	macresco, macrescere, NULL, NULL
9486	macrocolum	noun	macrocolum, n indecl.
9487	macte		macte indecl.
9488	macto	verb	macto, mactare, NULL, mactatus
9489	mactus	adj	mactus, NULL, NULL
9490	macula	noun	macula, maculae, f
9491	maculo	verb	maculo, maculare, maculavi, maculatus
9492	maculosus	adj	maculosus, maculosa, maculosum
9493	madefacio	verb	madefacio, madefacere, NULL, madefactus
9494	madens		madens indecl.
9495	madeo	verb	madeo, madere, NULL, NULL
9496	madesco	verb	madesco, madescere, NULL, NULL
9497	madidus	adj	madidus, madida, madidum
9498	Maeander	noun	Maeander, maeandri, m
9499	Maecenas	noun	Maecenas, maecenatis, -
9500	maena	noun	maena, maenae, f
9501	Maenas	noun	Maenas, maenadis, f
9502	Maenalius	adj	Maenalius, maenalia, NULL
9503	Maenalus	noun	Maenalus, m indecl.
9504	Maenianum	noun	Maenianum, n indecl.
9505	Maeonia	noun	Maeonia, maeoniae, f
9506	Maeonides	noun	Maeonides, maeonidae, m
9507	Maeonius	adj	Maeonius, maeonia, maeonium
9508	maerens		maerens indecl.
9509	maereo	verb	maereo, maerere, NULL, NULL
9510	maeror	noun	maeror, maeroris, m
9511	maestitia	noun	maestitia, maestitiae, f
9512	maestus	adj	maestus, maesta, maestum
9513	magalia	noun	magalia, n indecl.
9514	mage	adv	mage indecl.
9515	magicus	adj	magicus, magica, magicum
9516	magis	adv	magis indecl.
9517	magis	adv	magis indecl.
9518	magister	noun	magister, magistri, m
9519	magisterium	noun	magisterium, magisterii, n
9520	magistra	noun	magistra, magistrae, f
9521	magistratus	noun	magistratus, magistratvs, m
9522	magmentarius	adj	magmentarius, magmentaria, magmentarium
9523	magnanimitas	noun	magnanimitas, magnanimitatis, f
9524	magnanimus	adj	magnanimus, magnanima, magnanimum
9525	magnes	noun	magnes, magnetis, m
9526	magnifice		magnifice indecl.
9527	magnificentia	noun	magnificentia, magnificentiae, f
9528	magnifico	verb	magnifico, magnificare, magnificavi, magnificatus
9529	magnificus	adj	magnificus, magnifica, magnificum
9530	magniloquentia	noun	magniloquentia, f indecl.
9531	magniloquus	adj	magniloquus, NULL, NULL
9532	magnitudo	noun	magnitudo, magnitudinis, f
9533	magnopere	adv	magnopere indecl.
9534	magnus	adj	magnus, magna, magnum
9535	maior		maior indecl.
9536	maximus	adj	maximus, maxima, maximum
9537	magus	noun	magus, magi, m
9538	magus	adj	magus, maga, magum
9539	maialis		maialis indecl.
9540	maiestas		maiestas indecl.
9541	maior		maior indecl.
9542	Maius	noun	Maius, mai, m
9543	maius	noun	maius, mai, m
9544	maiusculus		maiusculus indecl.
9545	mala	noun	mala, malae, f
9546	malacia	noun	malacia, malaciae, f
9547	male		male indecl.
9548	peius		peius indecl.
9549	pessime	adv	pessime indecl.
9550	maledice		maledice indecl.
9551	maledicentissimus		maledicentissimus indecl.
